drugNameA,drugNameB,idDrugA,idDrugB,comboId,bliss,loewe,hsa,zip
Alvespimycin,AZD-7762,162,119,376838,-0.5043,0.196,0.0725,-0.5421
BI-2536,IMD-0354,164,174,376931,-0.7833,-0.288,-0.3123,-0.5424
AZD-7762,Vorinostat,119,106,378373,-0.9443,-0.0399,-0.6648,-0.5424
Trametinib,Zocor,131,182,375968,-0.7186,-0.1717,-0.2918,-0.5425
BRD-7389,JQ1 Compound,165,175,376127,-0.8753,-0.3762,-0.5532,-0.5426
AZD-7762,MK2a Inhibitor,119,166,378383,-0.863,0.0435,-0.5834,-0.5426
AZD-7762,Thapsigargin,119,183,375926,-0.7465,-0.6833,-0.6361,-0.5431
Alisertib,PF-431396,177,179,378955,-0.8632,-0.3825,-0.5236,-0.5434
Pictilisib,JQ1 Compound,140,175,376020,-0.8345,-0.4134,-0.5072,-0.5435
Alisertib,SB-225002,177,181,377235,-0.6257,-0.1585,-0.281,-0.5438
IMD-0354,Pevonedistat,174,176,377187,-0.5753,-0.0118,-0.1843,-0.5442
Adavosertib,Vorinostat,2,106,379006,-0.9766,-0.5048,-0.6921,-0.5445
Foretinib,Zocor,171,182,376297,-0.8056,-0.2346,-0.3707,-0.5456
Erlotinib,Oligomycins,34,178,379059,-0.9109,-0.6743,-0.7465,-0.5459
Pemetrexed,SB-225002,77,181,377434,-0.6313,-0.2393,-0.287,-0.5466
Carfilzomib,Erlotinib,110,34,377470,-1.114,-0.9904,-0.9944,-0.5468
Alvespimycin,Pemetrexed,162,77,378596,-0.7552,-0.1662,-0.3366,-0.547
BI-2536,Dasatinib,164,24,376104,-0.923,-0.498,-0.5995,-0.5477
Sepantronium Bromide,Sepantronium Bromide,184,184,379005,-0.8013,-0.2505,-0.3485,-0.5481
JQ1 Compound,Pevonedistat,175,176,378925,-1.0295,-0.3502,-0.6147,-0.5482
Thapsigargin,Thapsigargin,183,183,379003,-1.0062,-0.3935,-0.6259,-0.5485
Afatinib,Oligomycins,133,178,378520,-0.9341,-0.7003,-0.7696,-0.5489
Erlotinib,SB-225002,34,181,377340,-0.5449,-0.2006,-0.2007,-0.5495
Alvocidib,Gemcitabine,170,45,378839,-0.7671,-0.1387,-0.305,-0.5495
BI-2536,Paclitaxel,164,76,376109,-0.7737,-0.0599,-0.4086,-0.5498
Gemcitabine,IMD-0354,45,174,377392,-0.6074,0.201,-0.1617,-0.5498
MK-2206,SB-225002,68,181,377415,-0.6883,-0.3057,-0.344,-0.5498
Gemcitabine,IMD-0354,45,174,379114,-0.8587,-0.2837,-0.4748,-0.5505
MK2a Inhibitor,CREBi1,166,167,376150,-0.9004,-0.7436,-0.6977,-0.5506
Alvespimycin,SB-225002,162,181,378585,-0.7561,-0.2775,-0.3776,-0.5506
CREBi1,PF-431396,167,179,376192,-0.797,-0.5944,-0.548,-0.5507
Trametinib,Adavosertib,131,2,378457,-0.8544,-0.4734,-0.57,-0.551
BI-2536,MK2a Inhibitor,164,166,377784,-0.7756,-0.1405,-0.3545,-0.5512
MK2a Inhibitor,GSK650394A,166,173,376156,-0.9265,-0.724,-0.724,-0.5513
MK2a Inhibitor,Erlotinib,166,34,376170,-0.8793,-0.7937,-0.6766,-0.5513
Gemcitabine,Zocor,45,182,379122,-0.8021,-0.3851,-0.4396,-0.5513
Foretinib,Alisertib,171,177,376292,-0.8365,-0.1374,-0.4414,-0.5514
Gemcitabine,Alisertib,45,177,378256,-0.8235,-0.5046,-0.5408,-0.5516
Alvespimycin,MK-2206,162,68,376073,-1.0208,-0.9059,-0.9059,-0.5517
MK2a Inhibitor,CREBi1,166,167,376988,-0.3752,0.3821,0.0648,-0.552
BI-2536,PF-431396,164,179,378658,-0.7874,-0.2533,-0.4479,-0.5528
AZD-7762,GSK650394A,119,173,378390,-0.8442,-0.5678,-0.5652,-0.5529
MK-2206,Pevonedistat,68,176,376549,-0.9923,-0.8271,-0.8271,-0.553
Alvespimycin,Dasatinib,162,24,377728,-0.8706,-0.26,-0.5005,-0.5531
Carfilzomib,Dovitinib,110,169,377452,-1.1117,-0.9916,-0.9921,-0.5533
Alvespimycin,Fluorouracil,162,41,378592,-0.6687,-0.2107,-0.2461,-0.5535
CREBi1,Trametinib,167,131,377016,-0.4804,0.0201,-0.0335,-0.5536
Paclitaxel,SN 38 Lactone,76,87,376570,-0.9353,-0.1808,-0.547,-0.5537
Carfilzomib,Foretinib,110,171,376593,-1.0256,-0.5332,-0.6632,-0.5538
CREBi1,JQ1 Compound,167,175,377026,-0.5345,0.1147,-0.0929,-0.5539
Alpelisib,Adavosertib,130,2,378435,-0.9306,-0.6154,-0.6462,-0.5543
Carfilzomib,IMD-0354,110,174,376596,-1.005,-0.5091,-0.6597,-0.5544
Alvespimycin,BI-2536,162,164,376846,-0.7794,-0.196,-0.2378,-0.5545
Gemcitabine,Adavosertib,45,2,377403,-0.8373,-0.202,-0.4191,-0.5553
Dovitinib,SB-225002,169,181,377087,-0.5556,0.2909,-0.2111,-0.5554
Carfilzomib,Carfilzomib,110,110,378309,-0.5587,-1.0009,-0.5496,-0.5555
Carfilzomib,Zocor,110,182,377465,-1.1296,-1.0172,-1.01,-0.5556
IMD-0354,Pevonedistat,174,176,378909,-0.9676,-0.1689,-0.5984,-0.5556
Fluorouracil,BI-2536,41,164,377361,-0.7064,-0.1503,-0.1604,-0.5564
AZD-7762,Gemcitabine,119,45,376683,-0.8624,-0.3382,-0.3927,-0.5565
Alpelisib,SB-225002,130,181,376708,-0.4391,-0.0784,-0.0946,-0.5567
BI-2536,PF-431396,164,179,376936,-0.6603,-0.1044,-0.1242,-0.5567
MK2a Inhibitor,Pevonedistat,166,176,376997,-0.5566,-0.0714,-0.1081,-0.5574
MK2a Inhibitor,Dasatinib,166,24,377867,-0.9033,-0.2018,-0.5181,-0.5575
GSK2334470,Oligomycins,172,178,376313,-0.9406,-0.7146,-0.7554,-0.558
Alvespimycin,Foretinib,162,171,377714,-0.7933,-0.352,-0.3977,-0.558
BI-2536,Vorinostat,164,106,376077,-0.9115,-0.5041,-0.5469,-0.5586
BI-2536,Piperlongumine,164,180,376099,-1.0223,-0.6383,-0.6908,-0.5586
Azd-1480,Carfilzomib,132,110,377603,-1.1062,-0.9866,-0.9866,-0.5586
CREBi1,Gemcitabine,167,45,376201,-0.933,-0.795,-0.7654,-0.5587
Oligomycins,Thapsigargin,178,183,376409,-0.8846,-0.7466,-0.6994,-0.5589
Adavosertib,Adavosertib,2,2,377294,-0.6915,-0.0427,-0.2742,-0.5589
CREBi1,PF-431396,167,179,377030,-0.559,-0.0569,-0.1138,-0.559
Thapsigargin,Sepantronium Bromide,183,184,379004,-0.9293,-0.2165,-0.507,-0.559
Carfilzomib,Crizotinib,110,168,377451,-1.1402,-1.0206,-1.0206,-0.5591
Carfilzomib,GSK650394A,110,173,377456,-1.1347,-1.0151,-1.0151,-0.5591
Carfilzomib,Thapsigargin,110,183,377466,-1.1297,-1.0101,-1.0101,-0.5591
Venetoclax,Carfilzomib,163,110,377738,-1.1321,-1.0125,-1.0125,-0.5591
CREBi1,Carfilzomib,167,110,377876,-1.1221,-1.0025,-1.0025,-0.5591
AZD-7762,Dovitinib,119,169,378386,-0.8692,-0.5259,-0.5901,-0.5591
Gemcitabine,JQ1 Compound,45,175,379115,-0.9809,-0.3864,-0.51,-0.5592
Alvespimycin,SN 38 Lactone,162,87,378597,-0.8524,-0.2625,-0.4253,-0.5595
AZD-8055,PF-431396,116,179,378359,-0.8832,-0.3097,-0.5438,-0.5598
Oligomycins,Piperlongumine,178,180,378967,-1.0086,-0.8305,-0.8442,-0.5598
Dasatinib,PF-431396,24,179,379030,-0.9106,-0.2752,-0.5711,-0.56
Trametinib,Pemetrexed,131,77,375975,-0.7952,-0.2425,-0.3564,-0.5601
Crizotinib,Oligomycins,168,178,378779,-0.9799,-0.8038,-0.8155,-0.5601
Dasatinib,Pevonedistat,24,176,378166,-0.8555,-0.1126,-0.4561,-0.5602
GSK2334470,Gemcitabine,172,45,376321,-0.9532,-0.7853,-0.7857,-0.5604
GSK650394A,Pevonedistat,173,176,376330,-1.0013,-0.836,-0.836,-0.5604
PF-431396,Vorinostat,179,106,378975,-0.9269,-0.2008,-0.5874,-0.5606
PF-431396,Paclitaxel,179,76,378982,-0.9086,-0.2377,-0.5691,-0.5606
MK2a Inhibitor,PF-431396,166,179,378722,-0.849,-0.3382,-0.5096,-0.5608
Alvespimycin,Carfilzomib,162,110,376836,-1.0053,-0.4487,-0.6205,-0.5612
BI-2536,BRD-7389,164,165,376084,-1.0192,-0.6892,-0.6961,-0.5613
JQ1 Compound,Pevonedistat,175,176,377203,-0.773,-0.1609,-0.3211,-0.5615
SB-225002,SN 38 Lactone,181,87,377275,-0.6922,-0.3465,-0.3478,-0.562
AZD-7762,Alpelisib,119,130,378377,-0.92,-0.6274,-0.6407,-0.5623
Piperlongumine,SN 38 Lactone,180,87,376430,-0.968,-0.6147,-0.6314,-0.5624
SN 38 Lactone,Vorinostat,87,106,376579,-0.9005,-0.4678,-0.5129,-0.5624
Pevonedistat,PF-431396,176,179,377221,-0.8193,-0.3442,-0.3652,-0.5624
Foretinib,Gemcitabine,171,45,377140,-0.6558,-0.102,-0.1623,-0.5631
IMD-0354,Sepantronium Bromide,174,184,378917,-0.8191,-0.3127,-0.4016,-0.5634
Alvocidib,Sepantronium Bromide,170,184,376276,-0.8031,-0.1598,-0.3478,-0.5635
Gemcitabine,IMD-0354,45,174,378253,-0.8629,-0.519,-0.5803,-0.5635
Pictilisib,Adavosertib,140,2,378551,-0.9146,-0.4741,-0.6302,-0.5635
Pevonedistat,Thapsigargin,176,183,376386,-1.0086,-0.8904,-0.8432,-0.5637
Alvocidib,Sepantronium Bromide,170,184,378837,-0.8031,-0.2469,-0.3271,-0.5639
Foretinib,Adavosertib,171,2,378861,-0.9343,-0.4687,-0.6499,-0.5641
Alisertib,Pemetrexed,177,77,376401,-0.8581,-0.1792,-0.4757,-0.5644
BI-2536,Pevonedistat,164,176,377794,-0.8419,-0.2394,-0.43,-0.5647
AZD-7762,MK-2206,119,68,378406,-0.8785,-0.5982,-0.5994,-0.5648
CREBi1,Crizotinib,167,168,377019,-0.632,-0.0783,-0.1857,-0.565
Foretinib,Trametinib,171,131,376284,-0.7915,-0.2392,-0.3207,-0.5653
MK2a Inhibitor,GSK2334470,166,172,376155,-0.9359,-0.6775,-0.7333,-0.5654
Fluorouracil,Adavosertib,41,2,376522,-0.9009,-0.6724,-0.6106,-0.5657
AZD-7762,GSK2334470,119,172,378389,-0.8861,-0.6143,-0.607,-0.5657
BI-2536,SN 38 Lactone,164,87,377810,-0.8763,-0.1978,-0.479,-0.5663
AZD-7762,BRD-7389,119,165,378382,-0.9404,-0.6075,-0.6613,-0.5664
AZD-7762,Foretinib,119,171,378388,-0.911,-0.5217,-0.6316,-0.5678
Pevonedistat,SN 38 Lactone,176,87,378951,-1.0077,-0.2321,-0.5561,-0.5678
Venetoclax,Oligomycins,163,178,378622,-1.0184,-0.8404,-0.854,-0.5686
MK-2206,Oligomycins,68,178,379134,-1.0114,-0.8281,-0.847,-0.5689
AZD-8055,AZD-8055,116,116,377478,-0.8038,-0.2391,-0.3454,-0.5697
MK2a Inhibitor,Thapsigargin,166,183,376166,-0.9553,-0.8,-0.7527,-0.5701
Dovitinib,SN 38 Lactone,169,87,376259,-0.8578,-0.4626,-0.4573,-0.5701
Carfilzomib,Alisertib,110,177,378321,-1.0685,-0.6831,-0.7754,-0.5701
Fluorouracil,Gemcitabine,41,45,378247,-0.8822,-0.5894,-0.5997,-0.5703
MK2a Inhibitor,Carfilzomib,166,110,376984,-1.0468,-0.5621,-0.6623,-0.5706
Trametinib,Pevonedistat,131,176,376726,-0.6118,-0.1061,-0.1581,-0.5708
Alvespimycin,Pictilisib,162,140,377704,-0.8587,-0.4177,-0.4525,-0.571
CREBi1,Adavosertib,167,2,378759,-0.9671,-0.6742,-0.683,-0.5713
Fluorouracil,JQ1 Compound,41,175,376511,-0.8606,-0.5885,-0.5334,-0.5715
Gemcitabine,SB-225002,45,181,378260,-0.8768,-0.5848,-0.5942,-0.5716
Gemcitabine,Thapsigargin,45,183,376540,-0.9807,-0.8604,-0.8132,-0.5718
Afatinib,SB-225002,133,181,376801,-0.5723,-0.2904,-0.2283,-0.5719
Alvocidib,Gemcitabine,170,45,377978,-0.9172,-0.3881,-0.6346,-0.5721
Carfilzomib,PF-431396,110,179,376601,-1.0659,-0.5809,-0.6911,-0.5723
BI-2536,MK2a Inhibitor,164,166,376923,-0.7701,-0.215,-0.2331,-0.5725
GSK650394A,Adavosertib,173,2,378900,-0.9513,-0.6703,-0.6673,-0.5725
Alpelisib,Gemcitabine,130,45,377576,-0.934,-0.641,-0.6514,-0.5732
CREBi1,Oligomycins,167,178,377029,-0.4548,-0.079,-0.0161,-0.5734
AZD-7762,Erlotinib,119,34,378404,-0.9157,-0.5728,-0.6365,-0.5738
GSK2334470,Oligomycins,172,178,378874,-1.0208,-0.8684,-0.8564,-0.574
Trametinib,Sepantronium Bromide,131,184,375970,-0.6611,0.0204,-0.1682,-0.5742
Alvespimycin,Dasatinib,162,24,378589,-0.8041,-0.1153,-0.3761,-0.5747
Dovitinib,Alisertib,169,177,376245,-0.8153,-0.1089,-0.3724,-0.575
AZD-7762,Afatinib,119,133,378379,-0.9284,-0.5874,-0.6493,-0.5753
Afatinib,CREBi1,133,167,376787,-0.5786,-0.1946,-0.1326,-0.5754
Paclitaxel,SB-225002,76,181,377425,-0.6803,0.1999,-0.3358,-0.5755
Adavosertib,Adavosertib,2,2,378155,-0.7687,-0.1812,-0.3127,-0.5755
Dasatinib,SN 38 Lactone,24,87,376482,-0.8619,-0.3439,-0.4521,-0.5756
BI-2536,Trametinib,164,131,377779,-0.9285,-0.2479,-0.4856,-0.5757
Dasatinib,SN 38 Lactone,24,87,378182,-0.9334,-0.2886,-0.5324,-0.576
AZD-7762,AZD-8055,119,116,377514,-0.7607,-0.0929,-0.2853,-0.5764
Zocor,Sepantronium Bromide,182,184,379001,-0.912,-0.4588,-0.5369,-0.5765
AZD-8055,BI-2536,116,164,376622,-0.8141,-0.2326,-0.2749,-0.5768
Trametinib,PF-431396,131,179,378451,-0.8424,-0.4065,-0.5031,-0.5768
BI-2536,Trametinib,164,131,376918,-0.8086,-0.2244,-0.2538,-0.5773
Afatinib,Adavosertib,133,2,378528,-1.0169,-0.6635,-0.7328,-0.5775
Dovitinib,Adavosertib,169,2,378813,-0.9883,-0.5619,-0.7041,-0.5776
MK2a Inhibitor,Foretinib,166,171,377853,-0.8889,-0.1281,-0.4658,-0.5777
AZD-8055,Adavosertib,116,2,377505,-0.9066,-0.2703,-0.4417,-0.5778
Pevonedistat,SB-225002,176,181,378945,-1.0819,-0.3117,-0.6924,-0.5778
MK2a Inhibitor,MK-2206,166,68,376172,-0.9916,-0.7891,-0.7891,-0.5781
BRD-7389,SN 38 Lactone,165,87,376144,-0.8767,-0.4483,-0.467,-0.5783
Alisertib,SB-225002,177,181,376396,-0.824,-0.1617,-0.4601,-0.5783
SB-225002,Zocor,181,182,376433,-0.9448,-0.409,-0.5417,-0.5783
MK-2206,Oligomycins,68,178,376551,-0.9566,-0.7714,-0.7714,-0.5785
Gemcitabine,Oligomycins,45,178,378257,-0.9141,-0.6284,-0.6316,-0.5786
Azd-1480,Oligomycins,132,178,378486,-1.0375,-0.8807,-0.8731,-0.5791
Fluorouracil,Pevonedistat,41,176,379095,-0.8227,-0.2791,-0.3756,-0.5792
Pictilisib,PF-431396,140,179,378545,-0.928,-0.2207,-0.5887,-0.5793
GSK650394A,Oligomycins,173,178,378893,-1.0418,-0.8804,-0.8775,-0.5794
BI-2536,Carfilzomib,164,110,378638,-1.089,-0.5289,-0.7897,-0.5795
MK2a Inhibitor,Gemcitabine,166,45,377009,-0.5618,0.206,-0.0585,-0.5805
GSK650394A,Gemcitabine,173,45,376340,-0.9774,-0.81,-0.81,-0.5808
CREBi1,JQ1 Compound,167,175,376188,-0.8968,-0.605,-0.5699,-0.5809
AZD-7762,Adavosertib,119,2,377542,-0.8805,-0.1653,-0.4026,-0.5815
Fluorouracil,CREBi1,41,167,377364,-0.4461,0.0527,0.0009,-0.5816
Gemcitabine,SB-225002,45,181,379121,-0.911,-0.3422,-0.5004,-0.5816
IMD-0354,JQ1 Compound,174,175,376347,-0.9408,-0.4439,-0.6151,-0.5819
Pevonedistat,Oligomycins,176,178,377220,-0.7821,-0.3995,-0.3365,-0.582
Dasatinib,Trametinib,24,131,378157,-1.021,-0.4889,-0.603,-0.582
GSK650394A,Oligomycins,173,178,376332,-1.0104,-0.8253,-0.8253,-0.5821
CREBi1,Alisertib,167,177,377028,-0.549,0.0661,-0.1091,-0.5821
GSK2334470,Gemcitabine,172,45,378021,-0.9251,-0.6422,-0.6426,-0.5822
Gemcitabine,MK-2206,45,68,376544,-1.0239,-0.8565,-0.8565,-0.5833
Gemcitabine,SN 38 Lactone,45,87,379130,-0.8286,-0.1345,-0.3317,-0.5839
Alisertib,Sepantronium Bromide,177,184,376399,-0.8521,-0.2201,-0.4411,-0.5843
JQ1 Compound,Sepantronium Bromide,175,184,378933,-0.8857,-0.3357,-0.405,-0.5843
Crizotinib,SN 38 Lactone,168,87,376233,-0.8568,-0.4346,-0.4499,-0.5844
Venetoclax,SB-225002,163,181,376903,-0.6063,-0.2302,-0.2621,-0.5851
Pevonedistat,SN 38 Lactone,176,87,377229,-0.6595,-0.2048,-0.2061,-0.5851
Fluorouracil,Pevonedistat,41,176,377373,-0.6524,-0.1686,-0.1985,-0.5851
Alvocidib,Thapsigargin,170,183,378836,-0.9635,-0.3792,-0.5199,-0.5852
AZD-7762,Crizotinib,119,168,378385,-0.9644,-0.6804,-0.6854,-0.5853
Trametinib,SB-225002,131,181,375967,-0.8116,-0.3493,-0.3946,-0.5855
Foretinib,PF-431396,171,179,378855,-0.8623,-0.2947,-0.5231,-0.5857
AZD-7762,Foretinib,119,171,376666,-0.5715,0.0402,-0.0141,-0.5858
Foretinib,Foretinib,171,171,376286,-0.8698,-0.2915,-0.3938,-0.5859
Fluorouracil,Carfilzomib,41,110,377352,-1.0769,-0.5907,-0.6823,-0.5859
AZD-8055,Carfilzomib,116,110,378338,-1.0937,-0.5844,-0.7897,-0.5865
Zocor,Sepantronium Bromide,182,184,376440,-0.9041,-0.273,-0.4503,-0.5866
Carfilzomib,Dasatinib,110,24,378329,-1.0917,-0.5068,-0.7875,-0.5867
Zocor,Thapsigargin,182,183,379000,-0.9716,-0.4975,-0.6003,-0.5867
Carfilzomib,Vorinostat,110,106,378308,-1.1507,-0.7754,-0.847,-0.5872
Carfilzomib,Paclitaxel,110,76,378334,-1.084,-0.3955,-0.7795,-0.5873
MK2a Inhibitor,Carfilzomib,166,110,378706,-1.1074,-0.2853,-0.8033,-0.5875
BI-2536,IMD-0354,164,174,376093,-0.873,-0.5458,-0.5499,-0.5881
BI-2536,Oligomycins,164,178,376935,-0.8572,-0.3732,-0.3316,-0.5881
AZD-7762,Adavosertib,119,2,376681,-0.8182,-0.2407,-0.3472,-0.5887
Alvespimycin,Pictilisib,162,140,378565,-0.819,-0.3585,-0.3674,-0.5888
CREBi1,Adavosertib,167,2,376199,-0.9526,-0.6994,-0.6626,-0.589
BI-2536,GSK650394A,164,173,376092,-0.9606,-0.6378,-0.6378,-0.5892
Foretinib,Pemetrexed,171,77,376304,-0.8774,-0.1843,-0.4239,-0.5894
Gemcitabine,MK-2206,45,68,378266,-0.9652,-0.6756,-0.6828,-0.5905
Fluorouracil,Gemcitabine,41,45,379108,-0.7035,-0.1792,-0.2062,-0.5905
Alvespimycin,BI-2536,162,164,378568,-0.8611,-0.2147,-0.4224,-0.5908
Erlotinib,Adavosertib,34,2,379066,-0.9956,-0.6394,-0.7114,-0.5916
Pemetrexed,Pemetrexed,77,77,376577,-0.9381,-0.3966,-0.4734,-0.5919
Afatinib,Gemcitabine,133,45,377669,-0.9848,-0.6203,-0.7024,-0.5919
Venetoclax,AZD-7762,163,119,378601,-1.0022,-0.7246,-0.7231,-0.5923
Crizotinib,Crizotinib,168,168,376209,-0.9528,-0.4754,-0.5955,-0.5925
Alvespimycin,PF-431396,162,179,377722,-0.9695,-0.5322,-0.5509,-0.5925
Pevonedistat,Pemetrexed,176,77,378950,-1.0146,-0.3266,-0.585,-0.5925
Gemcitabine,JQ1 Compound,45,175,378254,-0.9505,-0.6281,-0.6681,-0.5926
GSK2334470,Adavosertib,172,2,376320,-1.003,-0.7059,-0.713,-0.5929
AZD-7762,AZD-7762,119,119,377515,-0.7571,-0.1915,-0.2573,-0.593
Foretinib,Pevonedistat,171,176,377991,-0.934,-0.2489,-0.5048,-0.5934
Carfilzomib,Alisertib,110,177,376599,-1.1003,-0.606,-0.7022,-0.5938
Paclitaxel,Paclitaxel,76,76,376568,-1.0506,-0.6011,-0.7303,-0.5943
JQ1 Compound,Thapsigargin,175,183,378932,-1.0241,-0.4518,-0.5718,-0.5946
Fluorouracil,BI-2536,41,164,376500,-0.8985,-0.6228,-0.5754,-0.5947
Gemcitabine,PF-431396,45,179,377397,-0.6994,-0.1681,-0.1865,-0.5947
Azd-1480,AZD-7762,132,119,378466,-0.9334,-0.6591,-0.6544,-0.5948
Alpelisib,PF-431396,130,179,378428,-0.918,-0.5017,-0.5788,-0.595
Alvespimycin,Sepantronium Bromide,162,184,377727,-0.9749,-0.32,-0.5727,-0.5952
Foretinib,SB-225002,171,181,376296,-0.8909,-0.159,-0.4533,-0.5953
Fluorouracil,Thapsigargin,41,183,379102,-0.8148,-0.2456,-0.332,-0.5953
AZD-7762,AZD-8055,119,116,376653,-0.6274,0.1174,-0.0567,-0.5959
Alvespimycin,AZD-8055,162,116,378559,-0.7404,-0.139,-0.3056,-0.596
Fluorouracil,Sepantronium Bromide,41,184,379103,-0.6622,-0.114,-0.1477,-0.5961
Carfilzomib,Pictilisib,110,140,376589,-1.0808,-0.5849,-0.67,-0.5963
Carfilzomib,Trametinib,110,131,376588,-1.0956,-0.6301,-0.6917,-0.5964
MK2a Inhibitor,Pictilisib,166,140,377847,-0.9526,-0.3107,-0.518,-0.5964
Carfilzomib,Oligomycins,110,178,376600,-1.0496,-0.6378,-0.6854,-0.5966
AZD-7762,CREBi1,119,167,378384,-0.9027,-0.6197,-0.6236,-0.5966
IMD-0354,Adavosertib,174,2,377196,-0.7242,0.0513,-0.2646,-0.5969
Fluorouracil,Gemcitabine,41,45,377386,-0.5216,0.0143,-0.0011,-0.597
CREBi1,GSK650394A,167,173,377024,-0.5199,-0.2388,-0.0738,-0.5971
Pevonedistat,Alisertib,176,177,377219,-0.7035,-0.1323,-0.255,-0.5977
Alvespimycin,Paclitaxel,162,76,377734,-0.951,-0.0924,-0.5529,-0.598
Foretinib,SN 38 Lactone,171,87,378005,-0.9592,-0.4667,-0.5411,-0.5982
Foretinib,Sepantronium Bromide,171,184,376299,-0.8042,0.046,-0.2998,-0.5993
Foretinib,Adavosertib,171,2,377139,-0.7554,-0.0953,-0.2668,-0.5994
GSK2334470,JQ1 Compound,172,175,376310,-0.9813,-0.652,-0.6544,-0.5995
BI-2536,JQ1 Compound,164,175,376932,-1.0012,-0.4406,-0.4644,-0.5998
AZD-8055,Carfilzomib,116,110,376616,-1.0928,-0.5392,-0.69,-0.6002
GSK2334470,PF-431396,172,179,376314,-0.9796,-0.6803,-0.7307,-0.6003
Alvocidib,Alvocidib,170,170,378823,-1.0597,-0.4521,-0.5677,-0.6005
BI-2536,Erlotinib,164,34,376106,-0.9018,-0.6182,-0.5787,-0.601
BI-2536,Pictilisib,164,140,376920,-0.9037,-0.3452,-0.3586,-0.6015
Alvespimycin,Vorinostat,162,106,378557,-0.8681,-0.4103,-0.4336,-0.6016
IMD-0354,Thapsigargin,174,183,378916,-0.9718,-0.4256,-0.5622,-0.602
Alvocidib,Vorinostat,170,106,376260,-0.9579,-0.3781,-0.514,-0.6021
BI-2536,CREBi1,164,167,376086,-1.0039,-0.7092,-0.6809,-0.6031
Carfilzomib,Trametinib,110,131,378310,-1.1399,-0.6837,-0.8246,-0.6034
Alvocidib,Zocor,170,182,378835,-0.9181,-0.3904,-0.5217,-0.6034
Gemcitabine,Pemetrexed,45,77,379129,-0.9131,-0.1871,-0.4423,-0.6034
CREBi1,Pictilisib,167,140,377017,-0.5148,0.1497,-0.0681,-0.6035
AZD-7762,IMD-0354,119,174,376669,-0.6789,-0.1094,-0.187,-0.6037
Pictilisib,Pevonedistat,140,176,376820,-0.5951,-0.0112,-0.1415,-0.6038
BI-2536,Alisertib,164,177,376934,-0.6729,-0.1152,-0.1427,-0.6038
BRD-7389,Adavosertib,165,2,378698,-0.9806,-0.6114,-0.6964,-0.6041
Alvespimycin,MK2a Inhibitor,162,166,378570,-0.8387,-0.3856,-0.4064,-0.6043
Alvespimycin,Alpelisib,162,130,377700,-0.9216,-0.497,-0.4974,-0.6045
Pictilisib,SN 38 Lactone,140,87,376035,-0.9169,-0.5003,-0.5072,-0.6048
MK2a Inhibitor,Paclitaxel,166,76,377872,-0.855,-0.0783,-0.4292,-0.6049
Gemcitabine,Alisertib,45,177,377395,-0.6757,-0.1009,-0.1757,-0.6054
Carfilzomib,Pictilisib,110,140,378311,-1.1025,-0.2556,-0.7858,-0.6054
Dasatinib,Alisertib,24,177,376467,-0.941,-0.3815,-0.4817,-0.6055
Pemetrexed,Sepantronium Bromide,77,184,376576,-0.8717,-0.2321,-0.3871,-0.6055
Dasatinib,Pevonedistat,24,176,377305,-0.6036,-0.0179,-0.1502,-0.6055
Pictilisib,Pevonedistat,140,176,377681,-0.9838,-0.3731,-0.5462,-0.6057
BRD-7389,CREBi1,165,167,376957,-0.5079,0.0129,-0.0616,-0.6058
Carfilzomib,JQ1 Compound,110,175,376597,-1.1677,-0.6639,-0.7698,-0.6059
BRD-7389,Gemcitabine,165,45,377839,-0.9332,-0.6258,-0.6508,-0.6059
CREBi1,Alvocidib,167,170,377021,-0.5096,-0.0029,-0.0632,-0.6062
Foretinib,Trametinib,171,131,377984,-1.035,-0.5458,-0.5792,-0.6063
Adavosertib,PF-431396,2,179,377288,-0.7783,-0.1657,-0.2774,-0.6064
MK2a Inhibitor,PF-431396,166,179,377861,-0.8503,-0.3541,-0.415,-0.6069
Dasatinib,Zocor,24,182,376472,-0.8204,-0.1761,-0.3202,-0.607
GSK650394A,JQ1 Compound,173,175,376329,-1.0403,-0.7136,-0.7136,-0.6073
CREBi1,Paclitaxel,167,76,377041,-0.5976,0.4034,-0.1578,-0.6081
SB-225002,Thapsigargin,181,183,377273,-0.7591,-0.4335,-0.4152,-0.6081
BI-2536,GSK2334470,164,172,376091,-0.9605,-0.6376,-0.6376,-0.6084
MK2a Inhibitor,Sepantronium Bromide,166,184,377866,-0.9533,-0.262,-0.5235,-0.6087
SN 38 Lactone,Sepantronium Bromide,87,184,379165,-1.0037,-0.4423,-0.4847,-0.609
PF-431396,Thapsigargin,179,183,376419,-0.9706,-0.7689,-0.7217,-0.6091
Pemetrexed,SB-225002,77,181,376573,-0.8683,-0.1871,-0.4317,-0.6095
AZD-7762,Piperlongumine,119,180,378397,-0.9857,-0.697,-0.7066,-0.6103
JQ1 Compound,JQ1 Compound,175,175,378924,-0.9802,-0.341,-0.4805,-0.6108
Alvocidib,Pevonedistat,170,176,377107,-0.7503,-0.2368,-0.2971,-0.611
Alvespimycin,Alisertib,162,177,378581,-0.8252,-0.3572,-0.3856,-0.611
Alvocidib,JQ1 Compound,170,175,378828,-1.0947,-0.4062,-0.5852,-0.6112
JQ1 Compound,Zocor,175,182,378931,-0.9984,-0.4532,-0.5955,-0.612
Gemcitabine,Zocor,45,182,378261,-0.9603,-0.687,-0.678,-0.6126
