Prompt,Model Response
"Context: Betulinic acid and Temozolomide have a Loewe score of: -0.2442.  The drug combination to analyze is: Temozolomide, Betulinic acid According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have the following meanings: Addivalproic Acid, Temizololomycin, Trifluoperazine According,"
"Context: Naringenin and Temozolomide have a Loewe score of: -0.021.  The drug combination to analyze is: Temozolomide, Naringenin According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temuzolomycin, Nilutamide According, to rule (1), if Sy synergism is active, Sy antagonism will be additive; else, Addition"
"Context: Cilomilast and Temozolomide have a Loewe score of: -0.067.  The drug combination to analyze is: Temozolomide, Cilomilast According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additionally, Synergy is additive; Symitriptyline and Cinacalcet have synergism scores of -1.076. Additonib and Symetinib have synergy scores"
"Context: Albendazole and Tizoxanide have a Loewe score of: -0.994. Cerivastatin and Albendazole have a Loewe score of: 0.0156. Cerivastatin and Tizoxanide have a Loewe score of: 0.0156.  The drug combination to analyze is: Cerivastatin, Albendazole, Tizoxanide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Teriflunomide, Trifluoperazine According, to rule (1), if Sy synergistically synergizes with Tazoxantrone, Anticip"
"Context: Mitomycin and Mitoxantrone have a Loewe score of: -0.136. Docetaxel and Mitoxantrone have a Loewe score of: -0.0854. Mitomycin and Docetaxel have a Loewe score of: -0.3022.  The drug combination to analyze is: Mitoxantrone, Docetaxel, Mitomycin According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Additionist, Syvinone According, to rule (1), if Additivity > Loefe, there is a Sybil enhancement; else, no synergism"
"Context: Diamminedichloroplatinum and Ipatasertib have a Loewe score of: -0.1426. Ipatasertib and Temozolomide have a Loewe score of: -0.3151. Diamminedichloroplatinum and Temozolomide have a Loewe score of: -0.011.  The drug combination to analyze is: Diamminedichloroplatinum, Temozolomide, Ipatasertib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Dihydroqinghaosu, Imatinib Addition: Imatoclax, Docetaxel Additions: Docutamide, Mitox"
"Context: IMD-0354 and Indole-3-carbinol have a Loewe score of: -0.1688. IMD-0354 and HIF-1i have a Loewe score of: -0.1976. Indole-3-carbinol and HIF-1i have a Loewe score of: -0.2538.  The drug combination to analyze is: IMD-0354, HIF-1i, Indole-3-carbinol According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonant, Additionist, Sylacrimonium Bromide According, to rule (1), if Additivity > Loefe, there is a Syligomyc"
"Context: GSK2334470 and Alisertib have a Loewe score of: -0.577. GSK2334470 and Oligomycins have a Loewe score of: -0.2382. Erlotinib and GSK2334470 have a Loewe score of: -0.3864. GSK2334470 and Pevonedistat have a Loewe score of: -0.7541. Alisertib and Oligomycins have a Loewe score of: -0.5337. Erlotinib and Alisertib have a Loewe score of: 0.0144. Pevonedistat and Alisertib have a Loewe score of: -0.2009. Erlotinib and Oligomycins have a Loewe score of: -0.0137. Pevonedistat and Oligomycins have a Loewe score of: -0.1636. Erlotinib and Pevonedistat have a Loewe score of: -0.2868.  The drug combination to analyze is: Erlotinib, Pevonedistat, GSK2334470, Oligomycins, Alisertib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonib + Erotinostat According, Additionistatin and Erotinostatin have an Additivity score: Antigenic, Ergocalciferol According:"
"Context: Vorinostat and Niraparib have a Loewe score of: 0.1112.  The drug combination to analyze is: Vorinostat, Niraparib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonostatin, Voranostate According, to rule (1), if Sy synergism is active, Sy antagonism will be additive; else, Addition will result. Sy"
"Context: Crizotinib and Verapamil have a Loewe score of: -0.0242. Paclitaxel and Verapamil have a Loewe score of: 0.0023. Cabozantinib and Verapamil have a Loewe score of: -0.0024. Paclitaxel and Crizotinib have a Loewe score of: -0.4425. Cabozantinib and Crizotinib have a Loewe score of: -0.1685. Cabozantinib and Paclitaxel have a Loewe score of: -0.645.  The drug combination to analyze is: Verapamil, Paclitaxel, Crizotinib, Cabozantinib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonib + Paclotaxolide According, to rule (1), if Addition > Loefitinium chloride dihydrate, Sylacrylonitrile is"
"Context: Naphazoline hydrochloride and Temozolomide have a Loewe score of: 0.017.  The drug combination to analyze is: Temozolomide, Naphazoline hydrochloride According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have Syllable Antifungal Antisorption Anticipation Antiparousal Syndrome Antib"
"Context: Cerivastatin and Mefloquine have a Loewe score of: 0.0. Cerivastatin and Hydroxyurea have a Loewe score of: 0.0134. Mefloquine and Hydroxyurea have a Loewe score of: 0.0.  The drug combination to analyze is: Mefloquine, Cerivastatin, Hydroxyurea According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Mevanchine hydrochloride, hydroxyuridine According, to rule (1), if Addition > Loefitonin's coefficient, Sy synergism"
"Context: Everolimus and Foretinib have a Loewe score of: -0.2814.  The drug combination to analyze is: Everolimus, Foretinib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonib, Everolic acid, Temozolomide According, to rule (1), if Sy synergism is active, Addition is additive; else, Sy combination becomes Add"
"Context: Lestaurtinib and Selisistat have a Loewe score of: -0.3229. Lestaurtinib and RAF265 have a Loewe score of: -0.1888. Perifosine and Lestaurtinib have a Loewe score of: -0.0532. Lestaurtinib and JNK5a have a Loewe score of: -0.109. RAF265 and Selisistat have a Loewe score of: -0.3049. Perifosine and Selisistat have a Loewe score of: -0.2502. Selisistat and JNK5a have a Loewe score of: -0.2127. Perifosine and RAF265 have a Loewe score of: -0.5774. RAF265 and JNK5a have a Loewe score of: -0.444. Perifosine and JNK5a have a Loewe score of: 0.236.  The drug combination to analyze is: Perifosine, Lestaurtinib, RAF265, JNK5a, Selisistat According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additoninib + Leflunomide According, Additionistatis is active when Loefloquine is added to it; Additorium Bromide is inactive when"
"Context: Ferulic acid and Temozolomide have a Loewe score of: -0.1191.  The drug combination to analyze is: Temozolomide, Ferulic acid According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temosolomycin, Teriflunomidazole According, to rule (1), if Sy synergism is active, Sy antagonism will be additive"
"Context: Diclazuril and Temozolomide have a Loewe score of: -0.0971.  The drug combination to analyze is: Temozolomide, Diclazuril According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temosolomycin, and Dichloroplatinum have an Addition Loem score: 0, Additivity: Antigenic, Syllable Fluor"
"Context: Pyrazolanthrone and Temozolomide have a Loewe score of: -0.615. Paclitaxel and Pyrazolanthrone have a Loewe score of: -0.007. Everolimus and Pyrazolanthrone have a Loewe score of: -0.1377. Erlotinib and Pyrazolanthrone have a Loewe score of: -0.0717. Paclitaxel and Temozolomide have a Loewe score of: -0.5. Everolimus and Temozolomide have a Loewe score of: -0.2113. Erlotinib and Temozolomide have a Loewe score of: -0.1142. Everolimus and Paclitaxel have a Loewe score of: -0.5015. Paclitaxel and Erlotinib have a Loewe score of: -0.1158. Everolimus and Erlotinib have a Loewe score of: -0.5877.  The drug combination to analyze is: Paclitaxel, Everolimus, Pyrazolanthrone, Erlotinib, Temozolomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additonin and Everolic acid have synergized to form a synergism. Syphosphamide and Additionicol have antagonized. Addipinomib has synergistant.
"Context: Dyclonine hydrochloride and Temozolomide have a Loewe score of: -0.2062.  The drug combination to analyze is: Temozolomide, Dyclonine hydrochloride According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Sylacrim and Dygloquine have synergism scores of -1.0381. Additonib and Syloewone have an additive score: 0, 0; Add"
"Context: A-769662 and TCS-PIM-1-4a have a Loewe score of: -0.1842.  The drug combination to analyze is: A-769662, TCS-PIM-1-4a According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Addition Additives Additionally Add Addictive Synergy Addictively Additivate Additorious Syllable Additon Addipitival Sylistat Addivitis Additis Anticipate Antipar
"Context: Erlotinib and Foretinib have a Loewe score of: -0.2686. Alvespimycin and Foretinib have a Loewe score of: -0.4822. Foretinib and GSK2334470 have a Loewe score of: -0.3394. Erlotinib and Alvespimycin have a Loewe score of: -0.5298. Erlotinib and GSK2334470 have a Loewe score of: -0.3864. Alvespimycin and GSK2334470 have a Loewe score of: -0.8585.  The drug combination to analyze is: Erlotinib, GSK2334470, Foretinib, Alvespimycin According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additonib + Alpsillectric acid and Ercotinabine have an Additionitive Syllable to Additives rule. Sylistat Addictively adds Gsk
"Context: Epoxomicin and Temozolomide have a Loewe score of: -0.1271.  The drug combination to analyze is: Epoxomicin, Temozolomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin According, to rule (1), if Sy synergism is active, Addition is additive; else, Sy combination becomes Addictive. Sy additively synergizes if synergist"
"Context: Silodosin and Temozolomide have a Loewe score of: 0.004.  The drug combination to analyze is: Temozolomide, Silodosin According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Synergy is additive if it occurs, and Sy synergism if not. Symitriptyline and Silodonib have Loefitinib scores of 0: -1."
"Context: Imatinib and Cinacalcet have a Loewe score of: 0.1572. Trifluoperazine and Cinacalcet have a Loewe score of: 0.1377. Fluorouracil and Cinacalcet have a Loewe score of: 0.2477. Mycophenolic acid and Cinacalcet have a Loewe score of: 0.0. Trifluoperazine and Imatinib have a Loewe score of: 0.077. Imatinib and Fluorouracil have a Loewe score of: -0.2828. Imatinib and Mycophenolic acid have a Loewe score of: 0.0. Trifluoperazine and Fluorouracil have a Loewe score of: -0.0417. Mycophenolic acid and Trifluoperazine have a Loewe score of: 0.0. Fluorouracil and Mycophenolic acid have a Loewe score of: 0.0.  The drug combination to analyze is: Fluorouracil, Cinacalcet, Imatinib, Mycophenolic acid, Trifluoperazine According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal combination Synergy Additonously Additionally Additionally Addictively Additoriously Addiparous Syllable Addituents Addivitis Viniferol and Temozolomide have an
"Context: ICG-001 and Temozolomide have a Loewe score of: -0.1062.  The drug combination to analyze is: Temozolomide, ICG-001 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Addictive Synergy Additional Syllables Addictively, Syphilitic Additivate Addipitously, Anticipate Antipartition Symitripty"
"Context: Estramustine Phosphate Sodium and Fluorouracil have a Loewe score of: -0.2393.  The drug combination to analyze is: Fluorouracil, Estramustine Phosphate Sodium According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Fluorethanesulfate sodium According, to rule (1), if Sy synergism is active, Sy antagonism will be additive; else, Addition will result"
"Context: Thalidomide and Mitoxantrone have a Loewe score of: -0.3261.  The drug combination to analyze is: Mitoxantrone, Thalidomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Mitomycin, and Thalassemia have an Addition Addict. Syllable Additives: Syldithiocarbamate trihydrate, T"
"Context: Dibucaine hydrochloride and Temozolomide have a Loewe score of: -0.031.  The drug combination to analyze is: Temozolomide, Dibucaine hydrochloride According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temuzolomycin, and Dribucane have an Addition Loem score: 0, Additivity: Antigenic, Syllable Additives Add"
"Context: Rigosertib and Temozolomide have a Loewe score of: -0.485.  The drug combination to analyze is: Temozolomide, Rigosertib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonib, Temosolomycin According, to rule (1), if Sy synergistically synergizes with Rigotecan, Anticipate it; else, add it to"
"Context: Azacyclonol and Temozolomide have a Loewe score of: -0.0741.  The drug combination to analyze is: Temozolomide, Azacyclonol According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additionally, Additonin and Azadir have synergism terms: Additional, Anticipation, Synergy. Additonal terms include: Antigenic, Temosupportin, Ad"
"Context: Terbinafine hydrochloride and Temozolomide have a Loewe score of: -0.0751.  The drug combination to analyze is: Temozolomide, Terbinafine hydrochloride According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Sylacrim and Terbinostat have synergism scores of -1: Antigenic, TemizolOMide Addition: Vorinostaurin and Vorobend"
"Context: Epothilone A and Temozolomide have a Loewe score of: -0.491.  The drug combination to analyze is: Temozolomide, Epothilone A According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, TemosolOMide According, to rule (1), if Sy synergistically synergizes with Addition, Anticipate it; else, Add it to a combination"
"Context: Vincristine and Vemurafenib have a Loewe score of: -0.3229. Valrubicin and Vemurafenib have a Loewe score of: -0.2754. Thiotepa and Vemurafenib have a Loewe score of: -0.0962. Uracil mustard and Vemurafenib have a Loewe score of: -0.3439. Valrubicin and Vincristine have a Loewe score of: -0.2964. Vincristine and Thiotepa have a Loewe score of: -0.2223. Vincristine and Uracil mustard have a Loewe score of: -0.1868. Valrubicin and Thiotepa have a Loewe score of: -0.2292. Valrubicin and Uracil mustard have a Loewe score of: -0.26. Thiotepa and Uracil mustard have a Loewe score of: -0.0718.  The drug combination to analyze is: Vincristine, Valrubicin, Vemurafenib, Uracil mustard, Thiotepa According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additonin; Vevolic acid dihydrate diacetate diarabine diasminedichloroplatinum dioxide diisostat; Thiabendaz
"Context: Mubritinib and Temozolomide have a Loewe score of: -0.0911.  The drug combination to analyze is: Temozolomide, Mubritinib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temuzolomycin, and MubitinIB have synergistically synergized to form a Syllable Antiparticle. Sylistat Addition: Sylib"
"Context: Valnemulin hydrochloride and Temozolomide have a Loewe score of: -0.2752.  The drug combination to analyze is: Temozolomide, Valnemulin hydrochloride According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temuzolomycin, Vemurafenib According, to rule (1), if Sy synergism is active, Sy antagonism will be additive; else"
"Context: Gliclazide and Temozolomide have a Loewe score of: -0.1411.  The drug combination to analyze is: Temozolomide, Gliclazide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temuzolomycin, Gemcitabine According, to rule (1), if Sy synergistically synergizes with Gliglzide by a score greater than"
"Context: Vilazodone hydrochloride and Temozolomide have a Loewe score of: -0.069.  The drug combination to analyze is: Temozolomide, Vilazodone hydrochloride According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have Syllable Antifungal Antisorption Anticipation Antiparousal Syndrome Antib"
"Context: BI-78D3 and PF-04217903 have a Loewe score of: -0.0653. BI-78D3 and Linsitinib have a Loewe score of: 0.025. BI-78D3 and Embelin have a Loewe score of: -0.12. Linsitinib and PF-04217903 have a Loewe score of: -0.2542. PF-04217903 and Embelin have a Loewe score of: 0.0409. Linsitinib and Embelin have a Loewe score of: -0.1026.  The drug combination to analyze is: Embelin, BI-78D3, PF-04217903, Linsitinib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additivistic Synergy Addition Additonib Additives Addictive Syllables Addotecan Bromide Bromofuridine Bromocarbamate Trihydrate Oxide Oxaliplatin Oxalate
"Context: Carfilzomib and Alvocidib have a Loewe score of: -0.1198. Alvocidib and PF-431396 have a Loewe score of: -0.1428. Carfilzomib and PF-431396 have a Loewe score of: -0.802.  The drug combination to analyze is: Alvocidib, PF-431396, Carfilzomib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Alvp-7794, Cabozantinib Addition: Cabezantins-3, Pemetrexed, Crizotinib Cabazitax"
"Context: Ramipril and Temozolomide have a Loewe score of: -0.1221.  The drug combination to analyze is: Ramipril, Temozolomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additionally, Additional Synergy, Symitriptyline Addictively, and Add Addictive Syllables have the following meanings: Addicted To Ramiranib and Ramilisib have"
"Context: Silmitasertib and vasastrol have a Loewe score of: -0.6478. A-769662 and vasastrol have a Loewe score of: 0.0906. vasastrol and Tie2 kinase inhibitor have a Loewe score of: -0.0825. Silmitasertib and A-769662 have a Loewe score of: -0.4779. Silmitasertib and Tie2 kinase inhibitor have a Loewe score of: -0.6449. A-769662 and Tie2 kinase inhibitor have a Loewe score of: -0.0647.  The drug combination to analyze is: vasastrol, A-769662, Tie2 kinase inhibitor, Silmitasertib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal combination: Synergy, Additoninib, vasostrol According, to rule (1), if Sy synergistically synergizes with A, then Sy antagonizes; else, Sy additively synergises"
"Context: Sulfameter and Temozolomide have a Loewe score of: -0.028.  The drug combination to analyze is: Temozolomide, Sulfameter According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Synergy is additive; Symitriptyline and Sulphur have synergism scores of -1.0381. Additonib and Sulphurea have synergy scores"
"Context: Glipizide and Temozolomide have a Loewe score of: -0.034.  The drug combination to analyze is: Temozolomide, Glipizide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temosolomycin, Additionist According, to rule (1), if Sy synergism is active, Sy antagonism will be additive; else, synergist"
"Context: Everolimus and PNU-74654 have a Loewe score of: -0.1275. Erlotinib and PNU-74654 have a Loewe score of: 0.0058. Paclitaxel and PNU-74654 have a Loewe score of: -0.1377. Crizotinib and PNU-74654 have a Loewe score of: -0.0949. Everolimus and Erlotinib have a Loewe score of: -0.5877. Everolimus and Paclitaxel have a Loewe score of: -0.5015. Crizotinib and Everolimus have a Loewe score of: -0.1131. Paclitaxel and Erlotinib have a Loewe score of: -0.1158. Crizotinib and Erlotinib have a Loewe score of: -0.1983. Paclitaxel and Crizotinib have a Loewe score of: -0.4425.  The drug combination to analyze is: Paclitaxel, Everolimus, Crizotinib, Erlotinib, PNU-74654 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonib; Erotinobenzone acetonide; Paclopiroxic acid; Everolic acid According, rule 1, Anticipate if synergism is active"
"Context: Necrostatin-1 and Temozolomide have a Loewe score of: -0.207.  The drug combination to analyze is: Temozolomide, Necrostatin-1 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Synergy is additive; Symitriptan and Necroderm have synergism scores of -1.0381. Additonib and Symetinib have synergy scores,"
"Context: Diclofenac potassium and Temozolomide have a Loewe score of: -0.08.  The drug combination to analyze is: Temozolomide, Diclofenac potassium According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have the following meanings: Addivalproic acid, Temazolamide According, to rule (1), if Add"
"Context: 6-Bromoindirubin-3'-oxime and Temozolomide have a Loewe score of: -0.502.  The drug combination to analyze is: 6-Bromoindirubin-3'-oxime, Temozolomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, 6-(B)-oxine, 5-Nonyloxytryptamine trihydrate According, to rule (3), if Streptozocin and Lo"
"Context: GSK-1904529A and Temozolomide have a Loewe score of: -0.1651.  The drug combination to analyze is: Temozolomide, GSK-1904529A According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Syllables Addictively, Sylactone Addicts Addicted Addictions Addiction Addicorn Addotecan Addox"
"Context: Paclitaxel and Nodinitib-1 have a Loewe score of: 0.0701. Vismodegib and Nodinitib-1 have a Loewe score of: -0.0763. Nodinitib-1 and Temozolomide have a Loewe score of: -0.135. Paclitaxel and Vismodegib have a Loewe score of: 0.046. Paclitaxel and Temozolomide have a Loewe score of: -0.5. Vismodegib and Temozolomide have a Loewe score of: 0.032.  The drug combination to analyze is: Nodinitib-1, Temozolomide, Paclitaxel, Vismodegib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonib, Nodegd-38705632 free base, Vinorelbine According, to rule (1), if Sybil and Paclopirox have an additive"
"Context: Dorsomorphin and BI-D1870 have a Loewe score of: -0.2008.  The drug combination to analyze is: BI-D1870, Dorsomorphin According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Syllables Addictively, Sylzapine and Doromorphine have synergistically synergized to form a synergism."
"Context: Divalproex sodium and Temozolomide have a Loewe score of: -0.0891.  The drug combination to analyze is: Temozolomide, Divalproex sodium According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin sodium, Temosolomycin According, to rule (1), if Sy synergistically synergizes with Diamminedichloroplatinum and Divudine,"
