drugNameA,drugNameB,idDrugA,idDrugB,comboId,bliss,loewe,hsa,zip
Cladribine,Vinorelbine,18,105,254348,-1.0731,-0.2802,-0.3445,15.687
Ixabepilone,Imiquimod,51,49,236219,-1.0229,-0.3065,-0.3078,15.6868
Sirolimus,Raloxifene,86,83,237984,-1.0766,-0.3661,-0.3655,15.6868
Dasatinib,Fluorouracil,24,41,149285,-0.986,-0.1986,-0.2586,15.6866
Erlotinib,Mitomycin,34,65,215440,-1.018,-0.31,-0.3017,15.6861
Ixabepilone,Imatinib,51,48,236218,-1.0212,-0.3011,-0.3062,15.6846
Streptozocin,Fluorouracil,89,41,350325,-1.0018,-0.2538,-0.2539,15.6838
Everolimus,Axitinib,37,545,295557,-0.95,-0.231,-0.2302,15.6837
Anastrozole,Triethylenemelamine,7,99,217622,-1.0557,-0.3618,-0.347,15.6833
Carmustine,Fluorouracil,15,41,356577,-0.9443,-0.2149,-0.2109,15.682
Mitotane,Fluorouracil,66,41,359231,-0.9657,-0.2359,-0.2323,15.6811
Imiquimod,Fluorouracil,49,41,358318,-0.9484,-0.217,-0.215,15.681
Ixabepilone,Cyclophosphamide,51,20,236189,-1.0389,-0.3242,-0.324,15.6805
Docetaxel,Abiraterone,32,2018,310106,-1.1347,-0.3626,-0.3852,15.6801
Lomustine,Etoposide,56,36,126104,-1.0425,-0.2128,-0.2979,15.68
Etoposide,Lenalidomide,36,54,205476,-1.0591,-0.2951,-0.3055,15.6796
Topotecan,Oxaliplatin,97,75,198378,-1.0413,-0.1504,-0.2855,15.6783
Allopurinol,Valrubicin,3,101,184837,-1.134,-0.4788,-0.4771,15.6781
Estramustine Phosphate Sodium,Fluorouracil,35,41,300467,-1.1444,-0.4644,-0.4648,15.6776
Methoxsalen,Mitoxantrone,64,67,320110,-1.1793,-0.5156,-0.5062,15.6765
Capecitabine,Fluorouracil,13,41,148721,-1.0974,-0.3726,-0.3703,15.6761
Valrubicin,Sorafenib,101,88,193495,-1.2351,-0.5964,-0.5848,15.6755
Mitotane,Fluorouracil,66,41,349212,-1.0094,-0.2663,-0.2617,15.675
Tretinoin,Fluorouracil,98,41,278517,-1.0514,-0.3024,-0.2938,15.6749
Busulfan,Fluorouracil,12,41,128853,-1.0729,-0.441,-0.4113,15.6747
Aminolevulinic Acid,Fluorouracil,6,41,236847,-1.0916,-0.2819,-0.3329,15.674
Fluorouracil,Vandetanib,41,135,150218,-1.0432,-0.2619,-0.3162,15.6737
Methoxsalen,Fluorouracil,64,41,359051,-0.9788,-0.2537,-0.2456,15.6725
Melphalan,Teniposide,59,93,281481,-0.9678,-0.1329,-0.1975,15.6714
Ifosfamide,Fluorouracil,47,41,348135,-1.0054,-0.2627,-0.2577,15.6707
Paclitaxel,Vandetanib,76,135,177113,-1.0817,-0.2839,-0.3161,15.6698
Sirolimus,Vandetanib,86,135,297878,-1.0379,-0.2577,-0.2714,15.6698
Celecoxib,Fluorouracil,16,41,234418,-1.0647,-0.2921,-0.3002,15.6692
Mitotane,Thioguanine,66,95,359263,-1.0242,-0.2992,-0.2973,15.669
Methoxsalen,Vinorelbine,64,105,301850,-1.1833,-0.4365,-0.4342,15.6687
Diarsenic Trioxide,Pemetrexed,30,77,250102,-0.9788,-0.24,-0.2385,15.6684
Nilotinib,Pemetrexed,71,77,252108,-1.0178,-0.2826,-0.2774,15.6679
Anastrozole,Pemetrexed,7,77,197192,-1.002,-0.2367,-0.2374,15.6635
Dacarbazine,Pemetrexed,22,77,194480,-0.9746,-0.2067,-0.2101,15.663
Fluorouracil,Crizotinib,41,168,235710,-1.0407,-0.2309,-0.2739,15.6622
Bendamustine,Fluorouracil,9,41,238412,-1.1039,-0.3232,-0.3361,15.6619
Lapatinib,Megestrol Acetate,52,58,236319,-1.0554,-0.305,-0.305,15.6618
Ifosfamide,Cytarabine,47,21,125644,-0.9702,-0.1933,-0.1947,15.6612
Dacarbazine,Triethylenemelamine,22,99,204673,-0.9681,-0.1528,-0.1762,15.661
Pemetrexed,Ruxolitinib,77,343,197185,-0.9992,-0.2291,-0.2346,15.6604
Mepacrine,Pemetrexed,60,77,101160,-0.9808,-0.0835,-0.2012,15.659
Bendamustine,Cabazitaxel,9,680,288414,-1.072,-0.3143,-0.3141,15.6582
Crizotinib,Pemetrexed,168,77,249414,-1.0143,-0.2835,-0.2741,15.6581
Nilotinib,Fluorouracil,71,41,257040,-1.0489,-0.2486,-0.2794,15.6565
Procarbazine,Fluorouracil,82,41,152308,-1.0817,-0.3554,-0.355,15.6558
Fluorouracil,Pazopanib,41,286,235716,-1.0156,-0.2305,-0.2426,15.6552
Fludarabine,Gefitinib,40,43,265591,-1.005,-0.2361,-0.2411,15.6551
Pemetrexed,Crizotinib,77,168,192121,-0.9806,-0.1832,-0.1943,15.6549
SN 38 Lactone,Uracil mustard,87,100,350161,-0.8828,-0.021,-0.082,15.6541
Valrubicin,Fluorouracil,101,41,233730,-1.1343,-0.3659,-0.3632,15.6527
Diamminedichloroplatinum,Fluorouracil,29,41,149532,-1.0996,-0.3729,-0.3728,15.6519
Ixabepilone,Fluorouracil,51,41,236212,-1.1019,-0.303,-0.3297,15.6519
Imiquimod,Fluorouracil,49,41,236110,-1.0553,-0.2905,-0.2805,15.6505
Imatinib,Fluorouracil,48,41,236053,-1.0803,-0.2888,-0.3062,15.6489
Zoledronic Acid,Uracil mustard,108,100,278873,-0.7491,0.0293,0.0251,15.6489
Erlotinib,Altretamine,34,4,235373,-1.1298,-0.3363,-0.3382,15.6478
Mercaptopurine,Dactinomycin,61,23,166388,-1.1726,-0.3221,-0.3824,15.6471
Oxaliplatin,Etoposide,75,36,126964,-0.9943,-0.1895,-0.2038,15.6453
Cyclophosphamide,Etoposide,20,36,124298,-1.0556,-0.2658,-0.2646,15.6451
Altretamine,Mitoxantrone,4,67,348083,-1.0013,-0.2087,-0.2121,15.6451
Everolimus,Raloxifene,37,83,90071,-1.0472,-0.2699,-0.2678,15.6445
Mepacrine,Floxuridine,60,39,206576,-0.9734,-0.141,-0.1603,15.6444
Sorafenib,Cytarabine,88,21,127711,-0.9796,-0.2103,-0.2042,15.6433
Fluorouracil,Megestrol Acetate,41,58,160338,-1.0753,-0.2719,-0.2773,15.6411
Allopurinol,Cladribine,3,18,230248,-0.875,-0.089,-0.0939,15.6404
Pentostatin,Fluorouracil,78,41,237477,-1.1098,-0.3371,-0.335,15.6404
Lapatinib,Fluorouracil,52,41,256145,-1.0574,-0.288,-0.288,15.6394
Docetaxel,Vemurafenib,32,252,215281,-1.1826,-0.4396,-0.438,15.6386
Methotrexate,Altretamine,63,4,301815,-1.0574,-0.2628,-0.2719,15.6368
Sirolimus,Ruxolitinib,86,343,247899,-1.0237,-0.1734,-0.1897,15.6368
Mechlorethamine,Fluorouracil,57,41,161091,-1.0446,-0.2239,-0.2468,15.6357
Thalidomide,Fluorouracil,94,41,163029,-1.1004,-0.294,-0.3024,15.6348
Decitabine,Carboplatin,26,14,284789,-0.9879,-0.1764,-0.1844,15.6348
Streptozocin,Mitoxantrone,89,67,308113,-1.0138,-0.2187,-0.22,15.6345
Vemurafenib,Fluorouracil,252,41,274720,-1.1519,-0.4164,-0.3949,15.6341
Amifostine,Fluorouracil,5,41,160963,-1.0867,-0.2854,-0.289,15.6332
Vinorelbine,Abiraterone,105,2018,228936,-1.0713,-0.2579,-0.2602,15.6311
SN 38 Lactone,Raloxifene,87,83,375148,-1.0417,-0.2541,-0.2513,15.6311
Everolimus,Axitinib,37,545,290537,-0.9454,-0.1168,-0.1205,15.628
Decitabine,Abiraterone,26,2018,294871,-0.9727,-0.1453,-0.1528,15.6271
Streptozocin,Abiraterone,89,2018,107638,-0.9421,-0.0755,-0.1319,15.6264
Sirolimus,Crizotinib,86,168,247885,-1.0574,-0.2093,-0.2191,15.6253
Mitomycin,Cladribine,65,18,301953,-1.0177,-0.2013,-0.2084,15.6236
Erlotinib,Raloxifene,34,83,235402,-1.195,-0.4029,-0.4016,15.623
Pentostatin,Thioguanine,78,95,324934,-1.0126,-0.1541,-0.1723,15.622
Decitabine,Anastrozole,26,7,284848,-1.0753,-0.2796,-0.27,15.6216
Methoxsalen,Bleomycin,64,10,324239,-1.0743,-0.2584,-0.2638,15.6211
Sirolimus,Vemurafenib,86,252,375057,-1.0379,-0.2293,-0.2287,15.6196
Thalidomide,Floxuridine,94,39,208353,-1.0261,-0.1964,-0.1917,15.6141
Zoledronic Acid,Floxuridine,108,39,203932,-1.0161,-0.1819,-0.1817,15.6135
Decitabine,Allopurinol,26,3,294889,-1.0007,-0.1693,-0.1744,15.6134
Everolimus,Lenalidomide,37,54,150085,-1.0272,-0.184,-0.1786,15.6129
Estramustine Phosphate Sodium,Paclitaxel,35,76,275378,-1.1426,-0.3239,-0.3464,15.6116
Bortezomib,Pemetrexed,11,77,98617,-0.9881,-0.1074,-0.1407,15.6116
Anastrozole,Busulfan,7,12,96654,-0.9199,-0.1214,-0.1133,15.6084
Thioguanine,Pazopanib,95,286,325888,-1.1089,-0.2545,-0.2611,15.6078
Floxuridine,Celecoxib,39,16,230659,-1.0589,-0.2131,-0.2143,15.6056
Imiquimod,Paclitaxel,49,76,236137,-1.1316,-0.2799,-0.283,15.603
Decitabine,Sirolimus,26,86,372043,-0.9776,-0.0507,-0.1073,15.6006
Carmustine,Decitabine,15,26,204276,-0.9547,-0.0763,-0.0854,15.6005
Procarbazine,Fluorouracil,82,41,212816,-0.9945,-0.1378,-0.1382,15.599
Pralatrexate,Vorinostat,81,106,157251,-1.3255,-0.5108,-0.5089,15.5931
Vemurafenib,Pemetrexed,252,77,259702,-0.975,-0.1182,-0.114,15.5924
Pralatrexate,Clofarabine,81,19,227757,-1.0623,-0.2,-0.197,15.5907
Lapatinib,Thioguanine,52,95,311161,-0.9984,-0.1329,-0.1471,15.5896
Pralatrexate,Floxuridine,81,39,227774,-1.0235,-0.1925,-0.1763,15.5852
Zoledronic Acid,Cytarabine,108,21,346415,-1.0011,-0.1222,-0.1176,15.5848
Crizotinib,Lomustine,168,56,134101,-0.9817,-0.0739,-0.1119,15.5821
Methoxsalen,Pipobroman,64,79,206841,-1.0156,-0.1579,-0.1399,15.5798
Everolimus,Megestrol Acetate,37,58,280490,-1.0584,-0.1894,-0.1952,15.5785
Methoxsalen,Cladribine,64,18,349012,-1.0347,-0.1504,-0.1521,15.577
Carboplatin,Tretinoin,14,98,299309,-1.0369,-0.1092,-0.1388,15.5746
Estramustine Phosphate Sodium,Paclitaxel,35,76,225574,-1.2457,-0.4174,-0.4174,15.5737
Decitabine,Temozolomide,26,92,372050,-1.0058,-0.0919,-0.0968,15.5711
Carmustine,Streptozocin,15,89,279299,-1.494,-0.5899,-0.596,15.5673
Everolimus,Vismodegib,37,254,150069,-1.0524,-0.1845,-0.2045,15.5648
Everolimus,Vismodegib,37,254,95020,-1.074,-0.1724,-0.1947,15.5624
Pentostatin,Zoledronic Acid,78,108,364525,-0.9471,-0.0195,-0.0225,15.5622
Melphalan,Dexrazoxane,59,28,151086,-1.0736,-0.1243,-0.1799,15.562
Thiotepa,Vemurafenib,96,252,375637,-0.9905,-0.0962,-0.0909,15.5619
Uracil mustard,Raloxifene,100,83,123371,-1.1097,-0.2211,-0.2209,15.557
Mechlorethamine,Sorafenib,57,88,358708,-1.1614,-0.2362,-0.2386,15.5569
Pentostatin,Streptozocin,78,89,82390,-1.523,-0.6006,-0.6042,15.5557
Axitinib,Crizotinib,545,168,211383,-1.044,-0.0732,-0.1168,15.5554
Aminolevulinic Acid,Lenalidomide,6,54,374070,-0.9446,-0.0072,-0.0189,15.5547
Zoledronic Acid,Axitinib,108,545,304081,-1.0035,-0.0737,-0.0835,15.5536
Ixabepilone,Abiraterone,51,2018,286077,-1.0279,-0.0997,-0.1096,15.5502
Carmustine,Streptozocin,15,89,174153,-1.428,-0.4527,-0.4788,15.5404
Lapatinib,Dacarbazine,52,22,348449,-0.9507,-0.0267,-0.0152,15.5378
Mercaptopurine,Lapatinib,61,52,136352,-1.4482,-0.5349,-0.5301,15.5377
Pentostatin,Vandetanib,78,135,320595,-0.991,-0.026,-0.0339,15.5352
Streptozocin,Thiotepa,89,96,345570,-0.9795,-0.0179,-0.0213,15.5332
Sirolimus,Raloxifene,86,83,132620,-1.0961,-0.1826,-0.1806,15.5311
Dactinomycin,Pazopanib,23,286,254598,-1.1454,-0.1632,-0.1794,15.528
Pentostatin,Streptozocin,78,89,272368,-1.5846,-0.6443,-0.6266,15.5265
Docetaxel,Fulvestrant,32,42,99736,-1.2221,-0.2788,-0.28,15.5264
Fulvestrant,Temozolomide,42,92,110326,-1.0444,-0.0721,-0.0765,15.5235
Zoledronic Acid,Celecoxib,108,16,371059,-0.9626,0.0161,0.0124,15.5203
Dactinomycin,Vemurafenib,23,252,104275,-1.4785,-0.5169,-0.5163,15.5148
Pralatrexate,Tamoxifen,81,91,262607,-1.166,-0.1802,-0.186,15.5139
Carmustine,Cyclophosphamide,15,20,118976,-1.3644,-0.3844,-0.3865,15.5105
Nelarabine,Cytarabine,70,21,141734,-0.3549,-0.2027,-0.2916,10.8503
Paclitaxel,Fluorouracil,76,41,334625,-0.4608,0.0753,-0.3274,10.8259
Fluorouracil,Dexrazoxane,41,28,332996,-0.5317,-0.1359,-0.4052,10.8055
Bleomycin,Cabazitaxel,10,680,331264,-0.4851,-0.0091,-0.3802,10.786
SN 38 Lactone,Cabazitaxel,87,680,335238,-0.555,-0.0514,-0.4304,10.7796
Carmustine,Fluorouracil,15,41,331658,-0.5711,-0.032,-0.4451,10.7775
Vinblastine,Fluorouracil,103,41,331118,-0.617,-0.0182,-0.4901,10.7377
Nelarabine,Cladribine,70,18,141732,-0.54,-0.2027,-0.4029,10.727
Vorinostat,Fluorouracil,106,41,331245,-0.6261,0.0307,-0.4942,10.7249
Valrubicin,SN 38 Lactone,101,87,138409,-0.4337,0.0335,-0.2468,10.7081
Topotecan,Mitoxantrone,97,67,335810,-0.6339,-0.0163,-0.4586,10.7068
Cytarabine,Mitoxantrone,21,67,89190,-0.5766,-0.0543,-0.4242,10.706
Methotrexate,SN 38 Lactone,63,87,334066,-0.6604,-0.2323,-0.5031,10.7034
Topotecan,Teniposide,97,93,143149,-0.6935,0.0197,-0.4865,10.7031
Topotecan,Nelarabine,97,70,143129,-0.5718,-0.2007,-0.4019,10.7029
Methotrexate,Mitoxantrone,63,67,141411,-0.7278,-0.0478,-0.5283,10.6991
Floxuridine,Pemetrexed,39,77,90141,-0.6154,-0.1022,-0.3993,10.6966
Vincristine,Teniposide,104,93,331191,-0.7243,-0.1075,-0.5149,10.6922
Paclitaxel,Fluorouracil,76,41,182071,-0.5646,-0.0612,-0.3671,10.6874
Romidepsin,Teniposide,85,93,142498,-0.7499,-0.0552,-0.549,10.6798
Carboplatin,Etoposide,14,36,331598,-0.665,-0.2884,-0.4671,10.6775
Floxuridine,Crizotinib,39,168,332910,-0.4114,0.111,-0.1655,10.6697
Gemcitabine,Cytarabine,45,21,140462,-0.5191,0.1089,-0.4425,10.6672
Mitomycin,Fluorouracil,65,41,136575,-0.4994,-0.0667,-0.286,10.6646
Methotrexate,Fluorouracil,63,41,334040,-0.7431,-0.3961,-0.5712,10.6553
Nelarabine,Thioguanine,70,95,91632,-0.6036,-0.0243,-0.3903,10.6545
Dexrazoxane,Cabazitaxel,28,680,332289,-0.7075,-0.3425,-0.5162,10.6531
Pipobroman,Teniposide,79,93,334839,-0.7476,-0.3757,-0.5419,10.6504
Sirolimus,Chlorambucil,86,17,335148,-0.5802,-0.1085,-0.3175,10.6492
Sirolimus,Vinorelbine,86,105,335142,-0.6166,-0.1133,-0.4053,10.649
SN 38 Lactone,Teniposide,87,93,92474,-0.6419,-0.2313,-0.4456,10.6476
Dasatinib,Nilotinib,24,71,104337,-0.4413,-0.1951,-0.2597,10.6378
Topotecan,Chlorambucil,97,17,335764,-0.6935,-0.2086,-0.4772,10.6289
Thioguanine,Mitoxantrone,95,67,92925,-0.6311,-0.1631,-0.3949,10.6257
Etoposide,Mitoxantrone,36,67,90014,-0.6695,-0.1594,-0.4546,10.6238
Bleomycin,Tretinoin,10,98,331354,-0.7808,-0.7479,-0.7463,10.6221
Floxuridine,Pemetrexed,39,77,332938,-0.7118,-0.1363,-0.4229,10.6199
Carboplatin,Teniposide,14,93,331617,-0.6574,-0.3185,-0.4481,10.6147
Thiotepa,Uracil mustard,96,100,335716,-0.7061,-0.0718,-0.4636,10.6073
Mitomycin,Triethylenemelamine,65,99,136623,-0.62,-0.0921,-0.357,10.602
Decitabine,Chlorambucil,26,17,139522,-0.796,-0.2614,-0.4949,10.5984
Thiotepa,Chlorambucil,96,17,335721,-0.6224,-0.0174,-0.4086,10.5976
Mercaptopurine,Chlorambucil,61,17,333945,-0.5584,0.1187,-0.289,10.5935
Topotecan,Mercaptopurine,97,61,335806,-0.6806,-0.3393,-0.4602,10.5931
Pipobroman,Chlorambucil,79,17,334775,-0.677,0.0134,-0.4462,10.5925
Nelarabine,Thiotepa,70,96,141772,-0.7428,-0.0603,-0.5154,10.5922
Chlorambucil,Mitoxantrone,17,67,88971,-0.6525,-0.243,-0.416,10.5922
Chlorambucil,Mitoxantrone,17,67,361656,-0.8041,-0.4172,-0.5628,10.5871
Topotecan,Dexrazoxane,97,28,335777,-0.7348,-0.0298,-0.4619,10.587
Mitoxantrone,Triethylenemelamine,67,99,136714,-0.7233,-0.2325,-0.5014,10.5849
Fluorouracil,Teniposide,41,93,135373,-0.6481,-0.0985,-0.3775,10.5836
Sirolimus,Lomustine,86,56,335174,-0.6926,-0.188,-0.3781,10.5831
Mercaptopurine,Cabazitaxel,61,680,141338,-0.6538,-0.2861,-0.4239,10.5829
SN 38 Lactone,Nelarabine,87,70,92463,-0.7098,-0.1974,-0.4444,10.5816
Mechlorethamine,Lomustine,57,56,333753,-0.7646,-0.161,-0.4928,10.5816
Methotrexate,Paclitaxel,63,76,334057,-0.6019,0.0132,-0.3249,10.581
Ixabepilone,Mercaptopurine,51,61,333503,-0.8344,-0.4264,-0.6088,10.5806
SN 38 Lactone,Teniposide,87,93,365079,-0.7637,-0.2269,-0.5163,10.5753
Topotecan,Mepacrine,97,60,335805,-0.7033,-0.3955,-0.4886,10.5744
Ixabepilone,Floxuridine,51,39,95667,-0.6817,-0.165,-0.3983,10.5736
Carboplatin,Chlorambucil,14,17,138924,-0.7728,-0.07,-0.4983,10.5725
Decitabine,Mitoxantrone,26,67,89422,-0.7341,-0.2443,-0.4438,10.5714
Thiotepa,Dexrazoxane,96,28,143043,-0.7397,-0.0074,-0.4629,10.5705
Chlorambucil,Axitinib,17,545,331788,-0.7375,-0.0727,-0.4471,10.5692
Triethylenemelamine,SN 38 Lactone,99,87,93132,-0.7653,-0.0157,-0.4737,10.5691
Melphalan,Uracil mustard,59,100,333815,-0.8027,-0.1113,-0.5453,10.569
Docetaxel,Fluorouracil,32,41,94700,-0.6034,-0.0111,-0.2842,10.5686
Uracil mustard,Vinorelbine,100,105,138329,-0.6666,-0.0303,-0.408,10.5681
Bleomycin,Vismodegib,10,254,331085,-0.8068,-0.594,-0.5884,10.5655
Everolimus,SN 38 Lactone,37,87,332875,-0.6831,-0.3678,-0.4157,10.563
Fluorouracil,Triethylenemelamine,41,99,110258,-0.7735,-0.0635,-0.436,10.5629
Pipobroman,Vincristine,79,104,334765,-0.6503,0.021,-0.3743,10.5613
Cytarabine,Fluorouracil,21,41,109218,-0.77,-0.1206,-0.4426,10.5589
Diamminedichloroplatinum,Methotrexate,29,63,362221,-0.6905,-0.2811,-0.4603,10.5587
Busulfan,Uracil mustard,12,100,331442,-0.8439,-0.168,-0.5528,10.5584
Clofarabine,Fluorouracil,19,41,94017,-0.5549,0.0523,-0.2016,10.5568
Mitomycin,Fluorouracil,65,41,96406,-0.615,-0.0421,-0.222,10.5549
Diarsenic Trioxide,Bleomycin,30,10,220141,-0.7754,-0.1051,-0.4367,10.5543
Thiotepa,Melphalan,96,59,143055,-0.7954,-0.0137,-0.4986,10.5538
Pipobroman,Floxuridine,79,39,334795,-0.7507,0.0074,-0.4718,10.5521
Vorinostat,Cladribine,106,18,138571,-0.7685,-0.2939,-0.5485,10.5514
Paclitaxel,Etoposide,76,36,364471,-0.6601,-0.0908,-0.3773,10.5513
Mitomycin,Pemetrexed,65,77,136603,-0.6399,-0.0726,-0.3394,10.5512
Ixabepilone,Cytarabine,51,21,95649,-0.5838,-0.0553,-0.3293,10.5505
Chlorambucil,Fluorouracil,17,41,139116,-0.8057,-0.2226,-0.4427,10.5487
Pipobroman,Cladribine,79,18,334776,-0.722,0.029,-0.4488,10.5485
Tretinoin,Etoposide,98,36,365641,-0.6522,-0.1911,-0.3209,10.5478
Ixabepilone,SN 38 Lactone,51,87,110776,-0.8395,-0.0912,-0.5588,10.5465
Diamminedichloroplatinum,Mercaptopurine,29,61,332354,-0.6671,0.0799,-0.37,10.5456
Topotecan,Lomustine,97,56,335800,-0.758,-0.2729,-0.5008,10.5451
Valrubicin,Everolimus,101,37,331036,-0.742,-0.1406,-0.4372,10.5448
Chlorambucil,Daunorubicin,17,25,331778,-0.7618,-0.2075,-0.5295,10.5448
Vincristine,Lomustine,104,56,331180,-0.7591,-0.2112,-0.4824,10.544
Carboplatin,Mitoxantrone,14,67,361473,-0.6907,-0.3122,-0.4255,10.544
Bleomycin,Cytarabine,10,21,223880,-0.7053,-0.0786,-0.3575,10.5429
Docetaxel,Thioguanine,32,95,139894,-0.6956,-0.1354,-0.4144,10.5419
Diamminedichloroplatinum,Ixabepilone,29,51,220086,-0.6759,-0.2092,-0.3754,10.5412
Diamminedichloroplatinum,Valrubicin,29,101,362160,-0.8133,-0.1325,-0.5552,10.5405
Diarsenic Trioxide,Paclitaxel,30,76,362329,-0.6316,-0.0002,-0.3243,10.5395
Carboplatin,Melphalan,14,59,138948,-0.8308,-0.1527,-0.5078,10.5389
Decitabine,Vinorelbine,26,105,332181,-0.8134,-0.4434,-0.5115,10.5382
Fludarabine,Mitoxantrone,40,67,90180,-0.7141,-0.2206,-0.4443,10.5371
Pipobroman,Lomustine,79,56,334809,-0.7918,-0.069,-0.5187,10.537
Vemurafenib,Cabazitaxel,252,680,119495,-0.7988,-0.3413,-0.4579,10.536
Mitomycin,Mechlorethamine,65,57,136588,-0.7019,-0.1556,-0.4119,10.5358
Vinblastine,Dasatinib,103,24,103325,-0.8243,-0.4919,-0.5817,10.535
Valrubicin,Plicamycin,101,80,138406,-0.7522,0.0096,-0.5092,10.5349
Cladribine,Mitoxantrone,18,67,89007,-0.7579,-0.0605,-0.4858,10.5348
Diarsenic Trioxide,Triethylenemelamine,30,99,220231,-0.7863,-0.1484,-0.427,10.5318
Fluorouracil,Cabazitaxel,41,680,240784,-0.7209,-0.1437,-0.3432,10.5296
Pipobroman,Cytarabine,79,21,334780,-0.7469,-0.089,-0.464,10.5289
Docetaxel,Fluorouracil,32,41,109765,-0.7801,-0.0962,-0.4411,10.5285
Fluorouracil,Dexrazoxane,41,28,110241,-0.7886,-0.2254,-0.4339,10.5283
Romidepsin,Fluorouracil,85,41,97346,-0.7685,-0.0847,-0.4788,10.5275
Ixabepilone,Methotrexate,51,63,319527,-0.7476,-0.1273,-0.4174,10.527
Busulfan,Crizotinib,12,168,331452,-0.8131,-0.3105,-0.4948,10.5268
Paclitaxel,Cabazitaxel,76,680,132049,-0.7677,-0.127,-0.5068,10.5261
Decitabine,Thiotepa,26,96,139594,-0.7984,-0.1905,-0.455,10.5254
Methotrexate,SN 38 Lactone,63,87,111338,-0.7305,0.027,-0.4277,10.5249
Temozolomide,Crizotinib,92,168,335525,-0.8103,-0.3187,-0.4895,10.5234
Melphalan,Dexrazoxane,59,28,333826,-0.8552,-0.2196,-0.5708,10.5231
Thioguanine,Cabazitaxel,95,680,92926,-0.8616,-0.2529,-0.5466,10.5227
Pralatrexate,Pemetrexed,81,77,364788,-0.6028,0.0488,-0.2435,10.521
Romidepsin,Teniposide,85,93,364964,-0.7275,-0.0979,-0.4484,10.5194
Diamminedichloroplatinum,Ixabepilone,29,51,318520,-0.8689,-0.4442,-0.5216,10.5189
Carboplatin,Teniposide,14,93,361478,-0.7403,-0.3215,-0.4491,10.5182
Oxaliplatin,Nelarabine,75,70,91785,-0.8133,-0.055,-0.484,10.518
Thioguanine,Fluorouracil,95,41,112998,-0.7129,-0.0676,-0.4047,10.5178
Topotecan,Mechlorethamine,97,57,93017,-0.9191,-0.4694,-0.622,10.5175
Mitoxantrone,Cabazitaxel,67,680,222155,-0.6803,-0.0654,-0.332,10.5175
Tretinoin,Mitoxantrone,98,67,365656,-0.6427,-0.2311,-0.3355,10.517
Carboplatin,Etoposide,14,36,361459,-0.7419,-0.2907,-0.4583,10.5147
Dexrazoxane,Mitoxantrone,28,67,89473,-0.7856,-0.3807,-0.4921,10.5131
Carboplatin,Mitoxantrone,14,67,88793,-0.7775,-0.3778,-0.4848,10.513
Topotecan,Gemcitabine,97,45,143106,-0.8092,-0.0492,-0.5393,10.5122
Methotrexate,Pemetrexed,63,77,91273,-0.77,-0.0434,-0.4586,10.5117
Romidepsin,Fluorouracil,85,41,112407,-0.7573,-0.0982,-0.4661,10.5107
Vinblastine,Vinorelbine,103,105,128479,-0.7593,-0.1007,-0.4483,10.5104
Diarsenic Trioxide,Paclitaxel,30,76,220208,-0.7496,-0.0168,-0.3893,10.5092
Ixabepilone,Plicamycin,51,80,271126,-0.7985,-0.1506,-0.4656,10.5087
Fluorouracil,Etoposide,41,36,110245,-0.7647,-0.0263,-0.4208,10.5082
Diamminedichloroplatinum,SN 38 Lactone,29,87,89561,-0.8123,-0.3006,-0.4939,10.5081
Pipobroman,Gemcitabine,79,45,334801,-0.7778,-0.1073,-0.5045,10.5078
Topotecan,Triethylenemelamine,97,99,365620,-0.7998,-0.1733,-0.4971,10.5073
Pentostatin,Dasatinib,78,24,106972,-0.887,-0.6594,-0.6446,10.5069
Triethylenemelamine,Fludarabine,99,40,93120,-0.8623,-0.09,-0.5374,10.5067
Topotecan,Etoposide,97,36,92997,-0.7915,-0.1536,-0.4951,10.5061
Thiotepa,Pemetrexed,96,77,92963,-0.8103,-0.2085,-0.4617,10.5055
Floxuridine,Pemetrexed,39,77,245731,-0.7782,-0.0878,-0.4373,10.5055
Nelarabine,Floxuridine,70,39,141745,-0.8774,-0.106,-0.605,10.5051
Romidepsin,Vemurafenib,85,252,257699,-0.7917,-0.202,-0.4332,10.5041
Ixabepilone,Paclitaxel,51,76,216284,-0.7112,-0.0496,-0.3463,10.5035
Paclitaxel,Cabazitaxel,76,680,127063,-0.9166,-0.2559,-0.5817,10.5024
Clofarabine,Pemetrexed,19,77,294551,-0.6669,-0.0306,-0.2533,10.5017
Diamminedichloroplatinum,Decitabine,29,26,332321,-0.8963,-0.2801,-0.5286,10.5016
Paclitaxel,Cabazitaxel,76,680,111916,-0.8906,-0.1866,-0.5825,10.5015
Ixabepilone,Paclitaxel,51,76,319538,-0.831,-0.2491,-0.5117,10.498
Diamminedichloroplatinum,Carboplatin,29,14,362171,-0.9026,-0.2514,-0.5637,10.4977
Mepacrine,Cabazitaxel,60,680,106174,-0.8457,-0.3777,-0.4558,10.4974
Topotecan,Etoposide,97,36,365561,-0.8142,-0.1643,-0.5203,10.4973
Diamminedichloroplatinum,Ixabepilone,29,51,264935,-0.8272,-0.3534,-0.4807,10.4956
Chlorambucil,Ruxolitinib,17,343,331782,-0.8168,-0.0685,-0.5189,10.4955
Allopurinol,Cladribine,3,18,139833,-0.8656,-0.5905,-0.5916,10.4946
Romidepsin,Teniposide,85,93,92359,-0.7923,-0.1287,-0.4925,10.4944
Thiotepa,Fluorouracil,96,41,113035,-0.8377,-0.1686,-0.4602,10.4938
