drugNameA,drugNameB,idDrugA,idDrugB,comboId,bliss,loewe,hsa,zip
GSK650394A,FH535,173,311,385666,-0.951,0.0574,-0.178,
GSK650394A,GSK-0660,173,314,385667,-1.1029,-0.101,-0.3372,
GSK650394A,GW0742,173,315,385668,-1.1307,-0.1337,-0.287,
GSK650394A,GW-2580,173,316,385669,-1.4684,-0.3157,-0.4714,
GSK650394A,GW-441756,173,317,385670,-0.6063,0.0562,-0.1656,
GSK650394A,GW-9662,173,318,385671,-1.1088,-0.2143,-0.4565,
GSK650394A,HIF-1i,173,319,385672,-1.4409,-0.2472,-0.445,
GSK650394A,JZL-184,173,323,385673,-1.1124,-0.0822,-0.202,
GSK650394A,Ku-0063794,173,324,385674,-0.745,-0.1877,-0.1938,
GSK650394A,KU-55933,173,325,385675,-1.099,-0.094,-0.3327,
GSK650394A,L-779450,173,326,385676,-0.7723,-0.2485,-0.3364,
GSK650394A,Lfm-a13,173,328,385677,-1.1541,-0.1566,-0.2973,
GSK650394A,LSN415169,173,329,385678,-0.9552,-0.062,-0.3212,
GSK650394A,PDK1 inhibitor AR-12,173,334,385679,-1.1835,-0.3068,-0.4129,
GSK650394A,TCS-PIM-1-4a,173,338,385680,-1.2346,-0.2394,-0.369,
GSK650394A,Pioglitazone,173,339,385681,-1.0178,-0.0467,-0.2242,
GSK650394A,QS-11,173,341,385682,-0.9146,-0.0553,-0.3117,
GSK650394A,SrcI1,173,346,385683,-1.1618,-0.1424,-0.2738,
GSK650394A,TO-901317,173,349,385684,-0.8094,0.0357,-0.2454,
GSK650394A,TCS-401 Hydrochloride,173,352,385685,-0.9896,0.0128,-0.1651,
GSK650394A,Tie2 kinase inhibitor,173,354,385686,-1.0828,-0.1335,-0.3271,
GSK650394A,U-73122,173,355,385687,-2.5609,-0.8435,-1.5788,
GSK650394A,vasastrol,173,356,385688,-1.3882,-0.2474,-0.3909,
GSK650394A,Wnti,173,359,385689,-0.8398,-0.3282,-0.404,
IMD-0354,Vorinostat,174,106,385691,-0.8302,-0.1606,-0.1413,
IMD-0354,Linsitinib,174,111,385692,-0.4124,-0.1628,0.1001,
IMD-0354,AZD-7762,174,119,385693,-0.525,0.0526,0.1645,
IMD-0354,Bortezomib,174,11,385694,-0.4682,-0.1219,0.0119,
IMD-0354,R-406,174,127,385695,-0.7857,-0.1694,-0.1244,
IMD-0354,Navitoclax,174,128,385696,-0.8084,-0.1213,-0.1199,
IMD-0354,Selumetinib,174,137,385697,-0.5363,-0.0785,-0.0351,
IMD-0354,Crizotinib,174,168,385698,-1.2094,-0.1942,-0.5242,
IMD-0354,Dovitinib,174,169,385699,-0.544,-0.2208,0.0035,
IMD-0354,GSK650394A,174,173,385700,-0.8881,-0.2422,-0.2813,
IMD-0354,Sepantronium Bromide,174,184,385701,-0.3477,-0.1548,-0.0266,
IMD-0354,BI-D1870,174,191,385702,-0.9728,-0.2148,-0.3044,
IMD-0354,Enzastaurin,174,204,385703,-0.6918,-0.0396,-0.0033,
IMD-0354,Nutlin-3,174,220,385704,-0.8681,-0.1185,-0.1805,
IMD-0354,Nvp-tae 684,174,223,385705,-0.8448,-0.2531,-0.2843,
IMD-0354,Palbociclib,174,227,385706,-0.7835,-0.1512,-0.1461,
IMD-0354,PD173074,174,228,385707,-0.4918,0.0745,0.1976,
IMD-0354,Elesclomol,174,239,385708,-0.3792,0.0118,0.1667,
IMD-0354,Tipifarnib,174,244,385709,-1.2251,-0.3787,-0.662,
IMD-0354,Dasatinib,174,24,385710,-1.135,0.0627,-0.4495,
IMD-0354,Vismodegib,174,254,385711,-1.0589,-0.1543,-0.3726,
IMD-0354,XAV-939,174,256,385712,-0.9581,-0.1844,-0.2711,
IMD-0354,Pazopanib,174,286,385714,-0.3456,0.2322,0.3436,
IMD-0354,A-769662,174,297,385715,-0.4652,0.1901,0.2235,
IMD-0354,AS-252424,174,298,385716,-0.516,0.0317,0.1612,
IMD-0354,BI-78D3,174,299,385717,-0.4863,-0.1262,0.1367,
IMD-0354,Diamminedichloroplatinum,174,29,385718,-0.51,0.0425,0.1794,
IMD-0354,Adavosertib,174,2,385719,-0.7434,-0.0768,-0.1197,
IMD-0354,Brivanib,174,300,385720,-0.9009,-0.1196,-0.5166,
IMD-0354,Bms-536924,174,301,385721,-1.035,-0.2535,-0.3619,
IMD-0354,C75,174,302,385722,-1.4087,-0.4271,-0.7235,
IMD-0354,Cediranib,174,303,385723,-0.7451,-0.095,-0.0797,
IMD-0354,RAF265,174,304,385724,-0.5535,-0.291,-0.0778,
IMD-0354,Tofacitinib,174,305,385725,-0.7826,-0.1299,-0.118,
IMD-0354,Silmitasertib,174,306,385726,-0.2886,0.0676,0.3305,
IMD-0354,Darinaparsin,174,307,385727,-0.4289,0.1648,0.2604,
IMD-0354,Dorsomorphin,174,308,385728,-0.249,0.0976,0.3605,
IMD-0354,Enmd-2076,174,309,385729,-0.9128,-0.2702,-0.2256,
IMD-0354,Selisistat,174,310,385730,-0.9199,-0.1435,-0.2323,
IMD-0354,FH535,174,311,385731,-0.5083,0.0048,0.0776,
IMD-0354,FK866,174,313,385733,-3.2043,-1.5147,-2.8484,
IMD-0354,GSK-0660,174,314,385734,-0.4821,0.0784,0.1805,
IMD-0354,GW0742,174,315,385735,-0.6414,0.0429,0.0466,
IMD-0354,GW-2580,174,316,385736,-0.9858,-0.158,-0.2993,
IMD-0354,GW-441756,174,317,385737,-0.1902,0.092,0.3323,
IMD-0354,GW-9662,174,318,385738,-0.4739,0.0187,0.2158,
IMD-0354,HIF-1i,174,319,385739,-1.0816,-0.1976,-0.3952,
IMD-0354,Indole-3-carbinol,174,320,385740,-0.677,-0.1688,0.0116,
IMD-0354,IPA-3,174,321,385741,-0.6908,-0.0582,-0.002,
IMD-0354,JNK5a,174,322,385742,-0.4503,-0.0162,0.2336,
IMD-0354,JZL-184,174,323,385743,-0.8151,-0.0971,-0.127,
IMD-0354,Ku-0063794,174,324,385744,-0.3865,0.0568,0.2308,
IMD-0354,KU-55933,174,325,385745,-0.6331,-0.0822,0.0194,
IMD-0354,L-779450,174,326,385746,-0.5487,-0.3733,-0.1804,
IMD-0354,Lfm-a13,174,328,385748,-0.8162,-0.1287,-0.1285,
IMD-0354,LSN415169,174,329,385749,-0.6078,-0.1178,0.0813,
IMD-0354,Midostaurin,174,330,385751,-0.798,-0.3358,-0.1896,
IMD-0354,Nilutamide,174,331,385752,-0.6423,-0.0535,0.0467,
IMD-0354,Dactolisib,174,332,385753,-0.7157,0.0332,-0.1517,
IMD-0354,PDK1 inhibitor AR-12,174,334,385754,-1.0142,-0.5671,-0.5756,
IMD-0354,Perifosine,174,335,385755,-1.0893,-0.2173,-0.4028,
IMD-0354,PF-04217903,174,336,385756,-0.7305,-0.0536,-0.0421,
IMD-0354,PF-00562271 free base,174,337,385757,-1.0245,-0.2814,-0.3996,
IMD-0354,TCS-PIM-1-4a,174,338,385758,-0.7617,-0.0745,-0.074,
IMD-0354,Pioglitazone,174,339,385759,-0.6277,0.0215,0.0611,
IMD-0354,PLX-4720,174,340,385760,-0.6864,-0.0651,0.0019,
IMD-0354,QS-11,174,341,385761,-0.5057,-0.0746,0.1804,
IMD-0354,RKI983,174,342,385762,-0.3083,0.2499,0.3811,
IMD-0354,BMS-387032,174,344,385763,-0.868,-0.1236,-0.1804,
IMD-0354,SNS-314,174,345,385764,-0.9857,0.1125,-0.3897,
IMD-0354,SrcI1,174,346,385765,-0.719,-0.0628,-0.0454,
IMD-0354,Stibogluconate,174,347,385766,-0.6733,0.0678,0.0146,
IMD-0354,SU-6656,174,348,385767,-0.4111,-0.0748,0.1881,
IMD-0354,TO-901317,174,349,385768,-0.4117,0.0069,0.2352,
IMD-0354,Erlotinib,174,34,385769,-0.812,-0.0774,-0.1242,
IMD-0354,Tanespimycin,174,351,385770,-0.4307,-0.0294,0.2311,
IMD-0354,TCS-401 Hydrochloride,174,352,385771,-0.576,0.096,0.1128,
IMD-0354,Tideglusib,174,353,385772,-0.9447,-0.1409,-0.2573,
IMD-0354,Tie2 kinase inhibitor,174,354,385773,-0.5091,0.103,0.1798,
IMD-0354,U-73122,174,355,385774,-2.0106,-0.6005,-1.3296,
IMD-0354,vasastrol,174,356,385775,-1.0278,-0.1976,-0.3407,
IMD-0354,Vatalanib,174,357,385776,-0.5472,-0.1024,0.0991,
IMD-0354,VX-702,174,358,385777,-0.4881,0.145,0.2008,
IMD-0354,Wnti,174,359,385778,-0.6025,-0.4233,-0.3003,
IMD-0354,PI3K inhibitor X,174,361,385779,-0.9421,-0.1466,-0.2557,
IMD-0354,ZM-336372,174,362,385780,-0.6566,-0.0086,0.0254,
IMD-0354,Bexarotene,174,363,385781,-0.6423,-0.0697,0.0464,
IMD-0354,Fludarabine,174,40,385783,-2.2543,-1.502,-2.0034,
IMD-0354,Lapatinib,174,52,385785,-0.582,-0.0785,0.0651,
IMD-0354,Lenalidomide,174,54,385786,-0.1782,0.1266,0.3895,
IMD-0354,MK-2206,174,68,385787,-0.7451,-0.1938,-0.1934,
IMD-0354,Nilotinib,174,71,385788,-0.8813,-0.1984,-0.1937,
IMD-0354,Sorafenib,174,88,385789,-1.104,-0.2404,-0.4175,
IMD-0354,Sunitinib,174,90,385790,-0.7821,-0.0773,-0.0938,
IMD-0354,Temozolomide,174,92,385791,-0.264,0.0816,0.3445,
Sepantronium Bromide,Veliparib,184,102,385792,-0.6884,-0.3631,-0.3679,
Sepantronium Bromide,Vorinostat,184,106,385793,-0.6321,-0.3114,-0.3117,
Sepantronium Bromide,AZD-7762,184,119,385794,-0.5074,-0.295,-0.1866,
Sepantronium Bromide,R-406,184,127,385795,-0.6186,-0.2979,-0.298,
Sepantronium Bromide,GSK650394A,184,173,385796,-0.6489,-0.2538,-0.3286,
Sepantronium Bromide,BI-D1870,184,191,385797,-0.8752,-0.4301,-0.5555,
Sepantronium Bromide,Embelin,184,203,385798,-0.4979,-0.1773,-0.1773,
Sepantronium Bromide,Nvp-tae 684,184,223,385799,-0.7307,-0.3434,-0.4102,
Sepantronium Bromide,PD173074,184,228,385800,-0.5164,-0.2518,-0.1957,
Sepantronium Bromide,Elesclomol,184,239,385801,-0.3364,-0.0142,-0.0148,
Sepantronium Bromide,Tipifarnib,184,244,385802,-0.9912,-0.4419,-0.6716,
Sepantronium Bromide,XAV-939,184,256,385803,-0.857,-0.4514,-0.5375,
Sepantronium Bromide,A-769662,184,297,385804,-0.4951,-0.2017,-0.1747,
Sepantronium Bromide,AS-252424,184,298,385805,-0.327,-0.0635,-0.0062,
Sepantronium Bromide,Adavosertib,184,2,385806,-0.7231,-0.3255,-0.4029,
Sepantronium Bromide,Brivanib,184,300,385807,-0.6727,-0.2346,-0.3963,
Sepantronium Bromide,Bms-536924,184,301,385808,-1.0811,-0.6174,-0.7615,
Sepantronium Bromide,C75,184,302,385809,-1.1045,-0.493,-0.7861,
Sepantronium Bromide,Cediranib,184,303,385810,-0.8165,-0.4757,-0.4961,
Sepantronium Bromide,Tofacitinib,184,305,385811,-0.6298,-0.2856,-0.3094,
Sepantronium Bromide,Dorsomorphin,184,308,385812,-0.3535,-0.177,-0.0321,
Sepantronium Bromide,Selisistat,184,310,385813,-0.7526,-0.3441,-0.4329,
Sepantronium Bromide,FH535,184,311,385814,-0.4753,-0.1543,-0.1544,
Sepantronium Bromide,GSK-0660,184,314,385815,-0.4068,-0.0867,-0.086,
Sepantronium Bromide,GW0742,184,315,385816,-0.6912,-0.3749,-0.3712,
Sepantronium Bromide,GW-2580,184,316,385817,-0.5722,-0.1139,-0.2529,
Sepantronium Bromide,GW-441756,184,317,385818,-0.0605,0.0525,0.2031,
Sepantronium Bromide,GW-9662,184,318,385819,-0.3326,-0.1127,-0.0117,
Sepantronium Bromide,HIF-1i,184,319,385820,-1.1584,-0.6418,-0.8393,
Sepantronium Bromide,IPA-3,184,321,385821,-0.4284,-0.1459,-0.1079,
Sepantronium Bromide,JNK5a,184,322,385822,-0.5229,-0.3291,-0.2022,
Sepantronium Bromide,Ku-0063794,184,324,385824,-0.2786,-0.1144,0.0427,
Sepantronium Bromide,KU-55933,184,325,385825,-0.8259,-0.5051,-0.5051,
Sepantronium Bromide,L-779450,184,326,385826,-0.2192,0.0611,0.0401,
Sepantronium Bromide,Lfm-a13,184,328,385827,-0.6957,-0.3758,-0.3758,
Sepantronium Bromide,LSN415169,184,329,385828,-0.4087,-0.198,-0.088,
Sepantronium Bromide,Midostaurin,184,330,385829,-0.6605,-0.3344,-0.3394,
Sepantronium Bromide,Nilutamide,184,331,385830,-0.5777,-0.3174,-0.2572,
Sepantronium Bromide,PDK1 inhibitor AR-12,184,334,385831,-0.6733,-0.3081,-0.3522,
Sepantronium Bromide,PF-04217903,184,336,385832,-0.5915,-0.2827,-0.2712,
Sepantronium Bromide,TCS-PIM-1-4a,184,338,385833,-0.4887,-0.1688,-0.1688,
Sepantronium Bromide,Pioglitazone,184,339,385834,-0.5914,-0.3003,-0.271,
Sepantronium Bromide,QS-11,184,341,385835,-0.3459,-0.1509,-0.0248,
Sepantronium Bromide,BMS-387032,184,344,385836,-0.9704,-0.6028,-0.6506,
Sepantronium Bromide,SNS-314,184,345,385837,-0.9215,-0.4075,-0.6019,
Sepantronium Bromide,SrcI1,184,346,385838,-0.5734,-0.2347,-0.253,
Sepantronium Bromide,TO-901317,184,349,385839,-0.2646,-0.0891,0.0565,
Sepantronium Bromide,TCS-401 Hydrochloride,184,352,385840,-0.579,-0.2586,-0.2586,
Sepantronium Bromide,U-73122,184,355,385842,-1.7109,-0.6687,-1.3948,
Sepantronium Bromide,vasastrol,184,356,385843,-0.8666,-0.4042,-0.5472,
Sepantronium Bromide,Wnti,184,359,385844,-0.5673,-0.3525,-0.3742,
Sepantronium Bromide,ZM-336372,184,362,385845,-0.6717,-0.3496,-0.3513,
Sepantronium Bromide,Lenalidomide,184,54,385846,-0.3518,-0.1848,-0.0303,
Sepantronium Bromide,Temozolomide,184,92,385847,-0.3406,-0.1798,-0.0193,
Embelin,BI-D1870,203,191,385848,-1.0639,0.0891,-0.2001,
Embelin,C75,203,302,385849,-1.5672,-0.3823,-0.7075,
Embelin,KU-55933,203,325,385850,-0.7634,0.106,0.0384,
Embelin,LSN415169,203,329,385851,-0.7879,-0.0518,-0.119,
Enzastaurin,Veliparib,204,102,385853,-0.9074,-0.0391,-0.0445,
Enzastaurin,Vorinostat,204,106,385854,-1.021,-0.1305,-0.1374,
Enzastaurin,Linsitinib,204,111,385855,-0.6251,-0.1425,-0.1136,
Enzastaurin,AZD-7762,204,119,385856,-0.8059,-0.0903,-0.0317,
Enzastaurin,Bortezomib,204,11,385857,-0.8473,-0.3971,-0.3685,
Enzastaurin,R-406,204,127,385858,-1.0372,-0.1893,-0.1875,
Enzastaurin,Dovitinib,204,169,385860,-0.8182,-0.273,-0.2076,
Enzastaurin,GSK650394A,204,173,385861,-0.9641,0.0088,-0.1693,
Enzastaurin,Sepantronium Bromide,204,184,385862,-0.6726,-0.381,-0.3523,
Enzastaurin,BI-D1870,204,191,385863,-1.3469,-0.212,-0.4912,
Enzastaurin,Embelin,204,203,385864,-0.9398,-0.1198,-0.1096,
Enzastaurin,Nutlin-3,204,220,385865,-0.9255,0.1299,0.0222,
Enzastaurin,Nvp-tae 684,204,223,385866,-1.0523,-0.1416,-0.3038,
Enzastaurin,Palbociclib,204,227,385867,-0.9531,-0.1587,-0.1301,
Enzastaurin,PD173074,204,228,385868,-0.9452,-0.1501,-0.1214,
Enzastaurin,Elesclomol,204,239,385869,-0.7113,-0.1953,-0.1667,
Enzastaurin,Tipifarnib,204,244,385870,-1.4299,-0.1929,-0.6801,
Enzastaurin,Dasatinib,204,24,385871,-1.3774,0.0042,-0.5054,
Enzastaurin,Vismodegib,204,254,385872,-1.5873,-0.4535,-0.6734,
Enzastaurin,XAV-939,204,256,385873,-1.1725,-0.1202,-0.2256,
Enzastaurin,Decitabine,204,26,385874,-1.1171,-0.3272,-0.1978,
Enzastaurin,A-769662,204,297,385875,-0.8414,0.0138,0.0813,
Enzastaurin,AS-252424,204,298,385876,-1.0187,-0.2471,-0.2102,
Enzastaurin,Adavosertib,204,2,385878,-1.0835,-0.0888,-0.272,
Enzastaurin,Brivanib,204,300,385879,-1.364,-0.4807,-0.7921,
Enzastaurin,Bms-536924,204,301,385880,-1.2808,-0.1037,-0.4205,
Enzastaurin,C75,204,302,385881,-1.7764,-0.5324,-0.8329,
Enzastaurin,Cediranib,204,303,385882,-1.0723,-0.1496,-0.2187,
Enzastaurin,RAF265,204,304,385883,-0.8275,-0.3445,-0.3158,
Enzastaurin,Tofacitinib,204,305,385884,-1.0368,-0.1578,-0.184,
Enzastaurin,Silmitasertib,204,306,385885,-0.7588,-0.6139,-0.1412,
Enzastaurin,Darinaparsin,204,307,385886,-0.9665,-0.1411,-0.1122,
Enzastaurin,Dorsomorphin,204,308,385887,-0.7079,-0.1763,-0.0998,
Enzastaurin,Enmd-2076,204,309,385888,-1.3327,-0.489,-0.3851,
Enzastaurin,Selisistat,204,310,385889,-1.2915,-0.2852,-0.374,
Enzastaurin,Fingolimod,204,312,385890,-0.8961,-0.5356,-0.4648,
Enzastaurin,GSK-0660,204,314,385891,-0.8772,-0.0929,-0.056,
Enzastaurin,GW0742,204,315,385892,-1.2536,-0.3258,-0.305,
Enzastaurin,GW-2580,204,316,385893,-1.3636,-0.253,-0.4175,
Enzastaurin,GW-441756,204,317,385894,-0.6551,-0.1398,-0.111,
Enzastaurin,GW-9662,204,318,385895,-1.0765,-0.3936,-0.3228,
Enzastaurin,HIF-1i,204,319,385896,-1.5057,-0.3855,-0.5828,
Enzastaurin,Indole-3-carbinol,204,320,385897,-0.6232,0.1506,0.1827,
Enzastaurin,IPA-3,204,321,385898,-0.8237,0.0471,0.0787,
Enzastaurin,JNK5a,204,322,385899,-0.5707,0.058,0.1838,
Enzastaurin,JZL-184,204,323,385900,-1.1763,-0.2252,-0.2559,
Enzastaurin,Ku-0063794,204,324,385901,-0.7435,-0.1802,-0.1276,
Enzastaurin,KU-55933,204,325,385902,-0.938,-0.1632,-0.1263,
Enzastaurin,L-779450,204,326,385903,-0.6101,-0.202,-0.1733,
Enzastaurin,Lfm-a13,204,328,385905,-1.1364,-0.2088,-0.1881,
Enzastaurin,LSN415169,204,329,385906,-0.9649,-0.2143,-0.1771,
Enzastaurin,Midostaurin,204,330,385908,-0.9486,-0.2663,-0.2376,
Enzastaurin,Nilutamide,204,331,385909,-1.0678,-0.236,-0.1991,
Enzastaurin,Dactolisib,204,332,385910,-0.9117,-0.0437,-0.1595,
Enzastaurin,PDK1 inhibitor AR-12,204,334,385911,-1.1308,-0.4573,-0.5039,
Enzastaurin,PF-04217903,204,336,385912,-1.0687,-0.1471,-0.1354,
Enzastaurin,PF-00562271 free base,204,337,385913,-1.2964,-0.148,-0.4844,
Enzastaurin,TCS-PIM-1-4a,204,338,385914,-1.195,-0.2724,-0.2468,
Enzastaurin,Pioglitazone,204,339,385915,-0.8941,-0.0552,0.0156,
Enzastaurin,PLX-4720,204,340,385916,-0.9057,-0.1161,0.0009,
Enzastaurin,QS-11,204,341,385917,-0.8459,-0.1904,-0.1535,
Enzastaurin,SNS-314,204,345,385918,-1.3381,-0.1403,-0.5551,
Enzastaurin,SrcI1,204,346,385919,-0.8352,0.045,0.0266,
Enzastaurin,Stibogluconate,204,347,385920,-1.0716,-0.0975,-0.1507,
Enzastaurin,SU-6656,204,348,385921,-0.6332,-0.8386,-0.0354,
Enzastaurin,TO-901317,204,349,385922,-0.8795,-0.2469,-0.1907,
Enzastaurin,Erlotinib,204,34,385923,-1.1374,-0.1534,-0.2007,
Enzastaurin,Tanespimycin,204,351,385924,-0.9357,-0.2765,-0.2072,
Enzastaurin,TCS-401 Hydrochloride,204,352,385925,-0.9832,-0.1166,-0.0806,
Enzastaurin,Tideglusib,204,353,385926,-1.2392,-0.084,-0.3601,
Enzastaurin,Tie2 kinase inhibitor,204,354,385927,-0.9123,-0.0646,-0.0277,
Enzastaurin,U-73122,204,355,385928,-2.3707,-0.4988,-1.4457,
Enzastaurin,vasastrol,204,356,385929,-1.4404,-0.2696,-0.5244,
Enzastaurin,Vatalanib,204,357,385930,-0.9059,-0.2707,-0.2,
Enzastaurin,VX-702,204,358,385931,-0.9843,-0.1182,-0.0893,
Enzastaurin,Wnti,204,359,385932,-0.8732,-0.4646,-0.436,
Enzastaurin,PI3K inhibitor X,204,361,385933,-1.2873,-0.2256,-0.3413,
Enzastaurin,ZM-336372,204,362,385934,-1.0096,-0.1494,-0.1393,
Enzastaurin,Bexarotene,204,363,385935,-1.04,-0.2408,-0.1699,
Enzastaurin,Fludarabine,204,40,385937,-2.4773,-0.939,-2.0415,
Enzastaurin,Gemcitabine,204,45,385938,-0.6295,0.0701,0.0987,
Enzastaurin,Lapatinib,204,52,385939,-0.9506,-0.2179,-0.1862,
Enzastaurin,Lenalidomide,204,54,385940,-0.4886,-0.376,0.0779,
Enzastaurin,Sorafenib,204,88,385942,-1.5468,-0.392,-0.6088,
Enzastaurin,Sunitinib,204,90,385943,-1.1851,-0.1771,-0.3079,
Enzastaurin,Temozolomide,204,92,385944,-0.7617,-0.2252,-0.1544,
Adavosertib,AZD-7762,2,119,385945,-1.2576,-0.5254,-0.6022,
Adavosertib,GSK650394A,2,173,385946,-1.2253,-0.1452,-0.2255,
Adavosertib,BI-D1870,2,191,385947,-1.3811,-0.2354,-0.3611,
Nutlin-3,Veliparib,220,102,385948,-1.2586,-0.2196,-0.3306,
Nutlin-3,Vorinostat,220,106,385949,-1.313,-0.3275,-0.3956,
Nutlin-3,Linsitinib,220,111,385950,-0.8398,-0.2307,-0.3289,
Nutlin-3,AZD-7762,220,119,385951,-0.8319,0.0043,-0.0588,
Nutlin-3,Bortezomib,220,11,385952,-0.7996,-0.2655,-0.3217,
Nutlin-3,R-406,220,127,385953,-1.2355,-0.2621,-0.3603,
Nutlin-3,Crizotinib,220,168,385954,-1.7088,-0.295,-0.6624,
Nutlin-3,Dovitinib,220,169,385955,-0.7988,-0.1202,-0.1887,
Nutlin-3,GSK650394A,220,173,385956,-1.3785,-0.3296,-0.4176,
Nutlin-3,BI-D1870,220,191,385958,-1.4488,-0.2889,-0.4272,
Nutlin-3,Embelin,220,203,385959,-1.031,-0.0558,-0.1668,
Nutlin-3,Nvp-tae 684,220,223,385960,-1.3461,-0.3408,-0.4313,
Nutlin-3,Palbociclib,220,227,385961,-1.2251,-0.3375,-0.4036,
Nutlin-3,PD173074,220,228,385962,-1.0063,-0.1153,-0.1839,
Nutlin-3,Elesclomol,220,239,385963,-0.9709,-0.3686,-0.4271,
Nutlin-3,Tipifarnib,220,244,385964,-1.6717,-0.3492,-0.7567,
Nutlin-3,Dasatinib,220,24,385965,-1.575,-0.1106,-0.538,
Nutlin-3,Vismodegib,220,254,385966,-1.5539,-0.2439,-0.4748,
Nutlin-3,XAV-939,220,256,385967,-1.3711,-0.1581,-0.2481,
Nutlin-3,Decitabine,220,26,385968,-1.1832,-0.1997,-0.2554,
Nutlin-3,A-769662,220,297,385969,-1.0812,-0.0458,-0.1568,
Nutlin-3,AS-252424,220,298,385970,-1.1791,-0.2611,-0.372,
Nutlin-3,Diamminedichloroplatinum,220,29,385971,-1.0185,-0.0954,-0.2064,
Nutlin-3,Adavosertib,220,2,385972,-1.3245,-0.2404,-0.3468,
Nutlin-3,Brivanib,220,300,385973,-1.5325,-0.5671,-0.7948,
Nutlin-3,Bms-536924,220,301,385974,-1.6263,-0.4432,-0.6003,
Nutlin-3,C75,220,302,385975,-1.9246,-0.5034,-0.8094,
Nutlin-3,Cediranib,220,303,385976,-1.1049,-0.0571,-0.1553,
Nutlin-3,RAF265,220,304,385977,-0.9571,-0.3782,-0.4463,
Nutlin-3,Tofacitinib,220,305,385978,-1.1394,-0.0835,-0.1838,
Nutlin-3,Silmitasertib,220,306,385979,-0.9216,-0.2066,-0.3048,
Nutlin-3,Darinaparsin,220,307,385980,-0.8036,0.1474,0.0492,
Nutlin-3,Dorsomorphin,220,308,385981,-0.821,-0.1154,-0.2136,
Nutlin-3,Enmd-2076,220,309,385982,-1.3148,-0.2937,-0.284,
Nutlin-3,Selisistat,220,310,385983,-1.3981,-0.213,-0.3146,
Nutlin-3,FH535,220,311,385984,-1.0325,-0.1494,-0.2603,
Nutlin-3,Fingolimod,220,312,385985,-1.1442,-0.6034,-0.7144,
Nutlin-3,GSK-0660,220,314,385986,-1.0397,-0.109,-0.2199,
Nutlin-3,GW0742,220,315,385987,-1.2888,-0.1839,-0.2821,
Nutlin-3,GW-2580,220,316,385988,-1.4883,-0.2155,-0.3665,
Nutlin-3,GW-441756,220,317,385989,-0.6551,-0.0131,-0.1113,
Nutlin-3,GW-9662,220,318,385990,-0.9574,-0.0937,-0.2048,
Nutlin-3,HIF-1i,220,319,385991,-1.5299,-0.2315,-0.4417,
Nutlin-3,Indole-3-carbinol,220,320,385992,-0.8707,0.0414,-0.0559,
Nutlin-3,JNK5a,220,322,385993,-0.9657,-0.1594,-0.2021,
Nutlin-3,JZL-184,220,323,385994,-1.3471,-0.2176,-0.3118,
Nutlin-3,Ku-0063794,220,324,385995,-0.9564,-0.2782,-0.3412,
Nutlin-3,KU-55933,220,325,385996,-1.1393,-0.2182,-0.3291,
Nutlin-3,L-779450,220,326,385997,-0.9177,-0.4094,-0.482,
Nutlin-3,Lfm-a13,220,328,385999,-1.2287,-0.1108,-0.209,
Nutlin-3,LSN415169,220,329,386000,-0.9607,-0.066,-0.1639,
Nutlin-3,Docetaxel,220,32,386001,-4.1077,-0.7966,-3.425,
Nutlin-3,Midostaurin,220,330,386002,-1.1314,-0.3535,-0.4216,
Nutlin-3,Nilutamide,220,331,386003,-1.1582,-0.1801,-0.291,
Nutlin-3,Dactolisib,220,332,386004,-1.2416,-0.2894,-0.347,
Nutlin-3,PDK1 inhibitor AR-12,220,334,386005,-1.3785,-0.5282,-0.6081,
Nutlin-3,PF-04217903,220,336,386006,-1.1659,-0.0892,-0.2001,
Nutlin-3,PF-00562271 free base,220,337,386007,-1.3995,-0.2401,-0.4217,
Nutlin-3,TCS-PIM-1-4a,220,338,386008,-1.3279,-0.2062,-0.2993,
Nutlin-3,Pioglitazone,220,339,386009,-1.0946,-0.0754,-0.1864,
Nutlin-3,PLX-4720,220,340,386010,-1.1043,-0.1336,-0.1891,
Nutlin-3,QS-11,220,341,386011,-0.9446,-0.1422,-0.2531,
Nutlin-3,BMS-387032,220,344,386012,-1.4781,-0.3071,-0.3715,
Nutlin-3,SNS-314,220,345,386013,-1.5107,-0.2313,-0.5623,
Nutlin-3,SrcI1,220,346,386014,-1.1227,-0.0632,-0.169,
Nutlin-3,Stibogluconate,220,347,386015,-1.2553,-0.1021,-0.1729,
Nutlin-3,SU-6656,220,348,386016,-0.709,-0.0138,-0.112,
Nutlin-3,TO-901317,220,349,386017,-0.9065,-0.1075,-0.2185,
Nutlin-3,Erlotinib,220,34,386018,-1.2943,-0.132,-0.2096,
Nutlin-3,Tanespimycin,220,351,386019,-0.8904,-0.1061,-0.1628,
Nutlin-3,TCS-401 Hydrochloride,220,352,386020,-1.1832,-0.1414,-0.2525,
Nutlin-3,Tie2 kinase inhibitor,220,354,386021,-1.1534,-0.1593,-0.2702,
Nutlin-3,U-73122,220,355,386022,-2.6626,-0.8372,-1.5758,
Nutlin-3,Vatalanib,220,357,386023,-1.0335,-0.2177,-0.3287,
Nutlin-3,Wnti,220,359,386024,-1.0358,-0.5313,-0.5999,
Nutlin-3,PI3K inhibitor X,220,361,386025,-1.4689,-0.2363,-0.347,
Nutlin-3,ZM-336372,220,362,386026,-1.1789,-0.1387,-0.2498,
Nutlin-3,Bexarotene,220,363,386027,-1.1733,-0.1964,-0.2945,
